Dataset,Code,Project,owner,project,sha-p,sha,sha-reg,sha-reg-p
SECBENCH,,https://github.com/dlitz/pycrypto,dlitz,pycrypto,0782d68840d0ebf850516e606e398b8a5396eb64,947b554d85012cf35185ded38ef3484de010d2cf,9df50513c6d401656d26c87937c63b6e9e77a0df,462069263ca6e3c4fac53351a34391e6cef5a7e7
SECBENCH,,https://github.com/laravel/framework,laravel,framework,b9f072942bc2f98da3018fa3c3bceeb87288b442,953d0a8ba9827aee870f00afb3ca38721dea239c,9ce806116c9f59d320cd73edf858bfdd53789c5e,b8e2cd03663bad9cf91342b641ca96573b06dd0f
SECBENCH,,https://github.com/forkcms/forkcms,forkcms,forkcms,44eef2274c69ee9b4d6c72d98f47f52e58011c65,95446d29a7cb1240d804fd8c2ad6184fc4c9649d,d2917554e79ff4ec5d06a895234d31dd19fbe4f8,2c4de5f8d24649ccced09e7dcda0aee4aab3f103
SECBENCH,,https://github.com/Graylog2/graylog2-server,Graylog2,graylog2-server,8fbe12c5b518ca4d2f11de659d5906dbe5bd770e,9590a4cbb53871812cd510b83206707d54126cc6,e9c3974c29fc63daaa8af401ceb2f69c68be5a49,d206e750e9b5f38d372a1c8e0a7674b157bb2509
SECBENCH,,https://github.com/WordPress/WordPress,WordPress,WordPress,8772cbfa138d9e46d0fcb97aa0a2a0b15e8eb6d1,95df22248db483fbf80acbb9333a2c2dd4658fbb,24b5a980c51bf33b659958f6859e01cb68e0df26,f4d7858bbd38a0b926ab2332d5c2aa38838b97f3
SECBENCH,CVE-2014-3538,https://github.com/php/php-src,php,php-src,f39a8517e002d33ace29ec0ba15acb30c9fecbb3,9603f16f995154a858d7e0b31eff3a9b79f88ff7,602f26dc0824b437732dc151f7205c02ce77698b,68f328560d4730c73b70776e9574e8ac11e80e39
SECBENCH,,https://github.com/laravel/framework,laravel,framework,0964852338dbd918025838f7afa0591eff615331,9664db9351090271b20d2162c106c566be17cdba,cbcdcf30e1e328ee7136490798da0baf1cdb089f,ab557383b179094afdd9da292926441ef01e1005
SECBENCH,CVE-2011-3389,https://github.com/php/php-src,php,php-src,5d90aa1299da1ac81faf065c4aa0dc4196276cc1,96aa2eb2340c1d4131fbcc508f734ec7c807ff25,69dcdcb7c19f61f78a9d973a1ec999665c941a6f,9e5bc9509ef5c59e4640d16f297ad2539b6651f3
SECBENCH,,https://github.com/cakephp/cakephp,cakephp,cakephp,613aa19d945a508c2aaae6470fe90c87806445e5,974ac44fb43a7ecba9f14d16a0c7e39530f14e88,cab9961f81a2a17b04e0dd99c1854dd2d8f48915,f8fb7b61caae901d812a1eefd0555a83924ae076
SECBENCH,CVE-2010-4348,https://github.com/mantisbt/mantisbt,mantisbt,mantisbt,184a0f4a06e9941cc126cfacf0774badf2255a88,974e6da4a2f07c408b1683acae774f438b5a2f11,2dfb20825f2892992c62a6f10987c06bba115446,97ad1ee245a8ace50fdd4e833f60c08df42782e6
SECBENCH,CVE-2010-4349,https://github.com/mantisbt/mantisbt,mantisbt,mantisbt,184a0f4a06e9941cc126cfacf0774badf2255a88,974e6da4a2f07c408b1683acae774f438b5a2f11,2dfb20825f2892992c62a6f10987c06bba115446,97ad1ee245a8ace50fdd4e833f60c08df42782e6
SECBENCH,CVE-2010-4350,https://github.com/mantisbt/mantisbt,mantisbt,mantisbt,184a0f4a06e9941cc126cfacf0774badf2255a88,974e6da4a2f07c408b1683acae774f438b5a2f11,2dfb20825f2892992c62a6f10987c06bba115446,97ad1ee245a8ace50fdd4e833f60c08df42782e6
SECBENCH,,https://github.com/splitbrain/dokuwiki,splitbrain,dokuwiki,89b96b7aa04a458fb2f69fd61be8cc7ddf033538,98ca30d292f2cc203a5251719e06d1a9f2bdf4b4,2f7c97b3eb50c5e0e5e28eeae6b4a7159da9dce3,ce8bf5461c5b5e00105b9cb6722f5f607c8a87c4
SECBENCH,,https://github.com/mantisbt/mantisbt,mantisbt,mantisbt,141cbe6e866797b102313ef0aa8f46896871ab9d,98f63cf5d7f136cedf6791606d4dfe7d1989f113,851aa1c3419e9885d1dada35b2c3a041782e181f,f52ae2994c6317275535e57626c48066f0e5bd6c
SECBENCH,,https://github.com/openssl/openssl,openssl,openssl,bbcf3a9b300bc8109bb306a53f6f3445ba02e8e9,992bdde62d2eea57bb85935a0c1a0ef0ca59b3da,7bbb8c5620c7a932988473533e2aca385e4b89c5,d0aeeee176dabbecd993313f357e83b8286a6a56
SECBENCH,,https://github.com/forkcms/forkcms,forkcms,forkcms,4462ca5cb984294d3212e11a2aa8ae8adca094d3,995220182068518e89019a265d113518f6566407,7864f40075a3e4738cabc66c253b68db3407364e,78812ce1e75caeff1323e13dea11f22564423df8
SECBENCH,,https://github.com/owncloud/core,owncloud,core,c88cf5cae558c598714ca88f5e8fe917c0411d31,99cd922b82ca7684967ec3533fcdd5af32c0edc7,2dfa02a34647010d26efe61598ff800c94b9c0d3,3f6e971571825dd66650348ef84b4e57d4cd15b8
SECBENCH,,https://github.com/josh/rails,josh,rails,d70d5219554b55b24586d559bd39d829317d523d,99e9faeda8f039d34e9eeab319e8adc13cb9bc86,c037659294555298889a7102c580240804f44d84,056030886c117606502c77a0b0f8f5f6ea248892
SECBENCH,,https://github.com/phpmyadmin/phpmyadmin,phpmyadmin,phpmyadmin,e9e3998949adbacf82b90e9d2061bf56e609a373,9b2479b7216dd91a6cc2f231c0fd6b85d457f6e2,da7e232b23d4110116cf9636e0e35800e6a211f0,0aae267d0623c4a50515a969d82a84b1c25825bd
SECBENCH,,https://github.com/php/php-src,php,php-src,0e51f9798c6cea1b155cb18342a43c54be55a1fd,9c805a6cb31596c41609512bdd8a9a76c9ce9b15,3d057850544114d5d4b993381aa79495e1b3a48e,c08b3922dd26ae3854eda918a036209375bdb7f1
SECBENCH,CVE-2016-0799,https://github.com/openssl/openssl,openssl,openssl,069c3c0908dfa8418753d0c25890a9d4fb67178d,9cb177301fdab492e4cfef376b28339afe3ef663,3348fc7e8940b66ab4545a618ba87a63fb677a79,b6e3250671654e0344127be9dd49b3fb4a82f94b
SECBENCH,,https://github.com/realm/realm-cocoa,realm,realm-cocoa,210dcc41d0487e5bb86a159d23e048e802a1997c,9d3890e96f0ebbd358f5f2d5ee619dea7f8e7310,ff5b91ac6310e3792842181c24b6763fb32ba982,01e12e4a63f0bfd49bc0cdb6dd4791dc2d48b433
SECBENCH,,https://github.com/joomla/joomla-cms,joomla,joomla-cms,c1687f3af93e9a8ec81bc63db6f49ac0dc789483,9d8d07c9348a76b5c1ca579f54a0f2096df86793,863f56373444a4b65eecd94cf3f94c437d304890,02f21d8c12d8c9bb206d433ed06b1a1eecf1a67f
SECBENCH,,https://github.com/MISP/MISP,MISP,MISP,6e842da5bca360649658817a2dd22c4fc09f91b7,9eb5b7ffb7a5fc8f8fe8c0fe40f070dd92d05b6f,98bf40eb7167055e8aa17e609dc536ed3242f308,e89d7ebc160ecd95c99b972b4c49bbc82178ffcd
SECBENCH,,https://github.com/jspahrsummers/libextobjc,jspahrsummers,libextobjc,01a5c0372e4a14885916135997c846bf26b33348,9ebea0bd45cb57c2f282b3773237622f9eb43ede,1bc0e23bab2283daf6df78935291b006e7be725a,73a0d91622902b322631ed27ee8eca47f8e8e15c
SECBENCH,,https://github.com/josh/rails,josh,rails,d45e2c733d471b0c87f7cf721376ca4802450121,9f69ff12d44c4d1e475fd6efede120ccedba3b3e,fc6b5337491fb37f7ec8bdee89ca199734f6fc62,611849772dd66c2e4d005dcfe153f7ce79a8a7db
SECBENCH,,https://github.com/cakephp/cakephp,cakephp,cakephp,33a38118b69ef9289d95183ca24b968f33c33707,a08c09ab17e5b3e76eeee753917662a3e3691830,957322ec825492d94d348199391732bec03bef6b,969b682ece745897c4a76df1198429815245717b
SECBENCH,,https://github.com/FFmpeg/FFmpeg,FFmpeg,FFmpeg,7f2228dbfec0268b8b486573041043c0de1aa381,a0bafaabb0656ca3bb3591beba0de79f6153fdac,66328da700c73246e2d4c5254905f9e5b4e0fa31,c32db6adab9942781cc5a23f62abb839a5595a83
SECBENCH,,https://github.com/micahflee/onionshare,micahflee,onionshare,7ef02955a09fe6e6a8bb6373a8222a6c6090f455,a12dd0c4a978bf97b307c2eafe4b7d02f538b53c,af65855f9725762fd77578b8ebac6e4cb495ccfb,a6bd77d18addd111526b4a21f23a6afcb56533d9
SECBENCH,,https://github.com/nicolaslopezj/searchable,nicolaslopezj,searchable,0f3cd1eeb405a6fe8f5cb376c34ffc3cded999e1,a1956ee23edc8a041667909b7cf8923696d1c3d1,44a76d1b547429711c6719f888cccade3b41c6ac,8360d1b959307ed4e20b43c02221cb07f83a7a9e
SECBENCH,CVE-2017-7897,https://github.com/mantisbt/mantisbt,mantisbt,mantisbt,27b5b292c9814a40fdd5715fa499a82e29f6f866,a1c719313d61b07bbe8700005807b8195fdc32f1,7f6bede1c1aeeae7398d21b98bade5087e2c60d9,f4ac1f7654f1bb4de9e9500e6c6edcab0d525602
SECBENCH,CVE-2017-16510,https://github.com/WordPress/WordPress,WordPress,WordPress,6f2db8ea69125c654072513821e272a20d0388f1,a2693fd8602e3263b5925b9d799ddd577202167d,69112517eda75e6758122dd8f1b2c5412fecda75,066794f5480ada33d5082b4f907820a645bfb7f6
SECBENCH,,https://github.com/mantisbt/mantisbt,mantisbt,mantisbt,8f95c9e3fb3451bf6415206a9db17645e8f97752,a2ae23486eecc690325c8f3b0e76e3118286cf58,d74fe2270567fcf6df85d03774f5ed9ce80bae40,3d0625d84d5d08a998673713df1711e1d46b0b86
SECBENCH,CVE-2017-6797,https://github.com/mantisbt/mantisbt,mantisbt,mantisbt,23da4e0c814e6ed5ee1fc51be6d2b5f15866b7ca,a2d90ecabf3bcf3aa22ed9dbbecfd3d37902956f,362bb1b33686ebe0bb337119c2ba00f20f7bf5f3,8af060ecec961140915852cc4b0ec417e1649641
SECBENCH,,https://github.com/cocos2d/cocos2d-objc,cocos2d,cocos2d-objc,b98703fb827297dadcfdb423ca181b92217bd504,a3002d3d416524c53da6534a819a41db8c952e9d,4332b6b0a2d433d91059f52dd5f022f564cde1f0,60400b9a5a9772eef96ef4d8b29a8072ecb40373
SECBENCH,,https://github.com/phpmyadmin/phpmyadmin,phpmyadmin,phpmyadmin,1daa32fb97b90fd1bf233cae9ed249e37fa175c4,a4e8d008f407d92c7177bca799c54525ba9032ad,c507a602900eb726be300fbc060badf1c972920c,c9252615188d29f12062663e844e5740810368cd
SECBENCH,CVE-2008-0166,https://github.com/dlitz/pycrypto,dlitz,pycrypto,447a6194285701b36a320fe5ba548859e88d4d05,a515b7a4a417e82c7822edb2afe63dd896f3db1e,dd3f0007c546ff3f9258719226cb065a30155b2c,96202299179059138bb4c81873a8e8c61bb4ee3c
SECBENCH,CVE-2015-5522,https://github.com/php/php-src,php,php-src,6a9d9cf2724df4b00c63c206689b0bd60d334388,a552ac5bd589035b66c899b74511b29a3d1a4718,06a03bbfa60bedb3f30bb2908449fc30d54f848e,fbb0c4b8001bb6b57164d00337725aae9291cf44
SECBENCH,,https://github.com/BradLarson/GPUImage,BradLarson,GPUImage,6d00ebb32f6dd4ede5c65f76ad3157fd3e57c408,a660bfd0d760e431b780badd4cb0837fe42dbb8c,c4795d05754e0a3428b3dd14a485cd6519c01c4b,2d8661d9da1ca5c14466c298bb74fac047fa406f
SECBENCH,,https://github.com/postgres/postgres,postgres,postgres,47f14e7ddf4a1e139ca1a05e673be4f1d3c1dc06,a7a012d1677cc81e32c2dfda1aa9ec083fe6a295,3143220b15af73572e8b36056c1f101100cdeb0e,f8a9892daf7b2b3ea03f9b6df6834882523feb26
SECBENCH,,https://github.com/joomla/joomla-cms,joomla,joomla-cms,9008d1036284da197942e09d921a485dda14230c,a7adeac42a4018587f7550d61ac2580196fb3ca0,3ab4c36c926181dfdeb0eb8b69d5a505eb44776c,6b31cc678b77a2d7ea1827028420f3cb12bf214e
SECBENCH,,https://github.com/Graylog2/graylog2-server,Graylog2,graylog2-server,72cb5c1e17ee8b5e29ca314b308fdadfa7d59bae,a81c7dad4a90d047749a1d1e3e27a87716cad2e2,6443e7e5f4efa2f9dafa41a3b558f9d1170c1045,d73385ff628fa22eaf5420ec65b7355a193e8118
SECBENCH,,https://github.com/WordPress/WordPress,WordPress,WordPress,137705d20ba6f1d878e5f4378905e51c34631316,a858edf40516bc1f66196ac5507b4116985e8342,9953858514fe3abd72d1d2d227d5557084171382,51e322e0ef056ae2800f2808a51feb43cc430f0a
SECBENCH,,https://github.com/owncloud/core,owncloud,core,5e711f37ca3f009317a3c8cd0e47ed4f15922142,a862fec9a329c449b808e8d888764cbc9cc0bc19,24b4806af4a9b485b4b9a772809d118e91c6d97f,8793acfb4e751cfdb464d259de45249cec5d6398
SECBENCH,,https://github.com/gitbucket/gitbucket,gitbucket,gitbucket,e24684cb2bc65a2f277838e1837309aac2cf2282,a889ed7c46b2cc420aa104fac81ed603bba9b14d,5793851b7d6d189f1e2fdf925c32c6d40b845f22,315da9caa5367a7452ebd4e21999ddc090f4676e
SECBENCH,,https://github.com/Codiad/Codiad,Codiad,Codiad,601e89d77bcef6796301c1b7a6b75a30e7c393e5,a88b18027568d9c6539ab91932da84a45cd44e6b,5ce3f00a1104690feb5b495ec349db6b1d4b241d,0255aa5171c110d5ea2ddeed8f59e79ffad6c0dc
SECBENCH,CVE-2014-0224,https://github.com/openssl/openssl,openssl,openssl,a7c682fb6f692c9a3868777a7ff305784714c131,a91be10833e61bcdc9002de28489405101c52650,710069c19ee1795dfd614a4ba683d07e1b8e6f81,ddd3a617ca96914707fc414200b445b52fe6c0ad
SECBENCH,,https://github.com/curl/curl,curl,curl,a8ec986981d6a218ce3abac27b9e0b0e76286863,a9beeeeeeac018157412e4510342554a48df54f4,c31451cf135f1290647cc6ad3d50e70bfe1b5aac,5deff1a179eaec1bf7a4afe1433cdc1261d5bd7f
SECBENCH,,https://github.com/curl/curl,curl,curl,1d28efb9d1759bcbc81d28e462c2e3a5d60a17e4,a9cd4f4ed49e1a0b79f8fc6a0cb129331fa04f23,0e98f938c4ade20ff376ade9a7e4239e857f6878,55d0c29f4a067bff5eab6a1417335abde8693b11
SECBENCH,,https://github.com/forkcms/forkcms,forkcms,forkcms,bc555f7f1857ebaa70b20405d54cc551e7942c11,a9d22fb220777aa4890b2901f39e1c56b39b43ec,9d92651e01080b6c7974e4ce38c644db6f71f2ec,50312d42baf9bd727cbecaa39a2011d26a75125f
SECBENCH,,https://github.com/pfsense/pfsense,pfsense,pfsense,da60727cead91cc475c6fa2ddb2309ab79962467,ab17ed4e70cc8cd8337846525a3694d81fffff32,f37a29b0fcc206321740f352662fb5a6e9dfe013,1bd0b20a2ff197b036ff126ef54e2bdcbe1d2d8b
SECBENCH,,https://github.com/cakephp/cakephp,cakephp,cakephp,7bdc47f797e8ce5b6251e1604d3229f5f9dc208f,abf1c69babdc6bb071bf4f6a26f60f091fa63283,9402f0ab79307946c0eabee63d0c19a46d6dbf60,6db8515e60ae0031af4ea0e9d50099c6f1bb2f1e
SECBENCH,,https://github.com/mantisbt/mantisbt,mantisbt,mantisbt,cd0523feeb22d6e433a244c61876e5c860559bad,ac3fe2f105edd4b5c6b466d34b8694efac026131,fdbfe07b0f7e280aa9d42a51bc2d9005385e8c6a,37de009b4e864a8bea11c289b0213fcea12d8d4c
SECBENCH,,https://github.com/postgres/postgres,postgres,postgres,f0f137599ae5af43f15363f921744bd3c2361966,acf09c64b0264715a4e29d3e04b5ca274350765a,6a9b93a0e1ba3ea068045b5cae2495f9a322c4fb,c78f3039f2a4342dff7e599e06bdb0e94d3e64b7
SECBENCH,,https://github.com/curl/curl,curl,curl,793d0e27e1e752c961dd886dcd106c67f8bc8513,acfa131c8cc94930064c23561892a83295aaffd3,c7fb556f26f4ba8e29c6d98eed23478d5ce2efe1,5ed17de326765d4e18b7886b046b0c2f9ab363cb
SECBENCH,CVE-2011-0447,https://github.com/josh/rails,josh,rails,0b58a7ff420d7ef4b643c521a62be7259dd2f5cb,ae19e4141f27f80013c11e8b1da68e5c52c779ea,12be0a59856d4f92a85c479843e296342be47789,6867212261244f35877897854c46abe287b087a0
SECBENCH,,https://github.com/curl/curl,curl,curl,ee7669ba3adeec052d999d9b415bb34caaa1e94b,ae4558dbb479f09ea01164b1a0d4ac54ec88b29c,6fe619be7a5e6c04b8f558f07de48ecffcb21c64,1e39b95682781fd9117eef094f6fd8c58b443610
SECBENCH,,https://github.com/phpmyadmin/phpmyadmin,phpmyadmin,phpmyadmin,a564d981e9ef5022d69b2720d6a6126c73c74637,ae67d35cdc00eee733c278c91ab547db5d47a217,3e20e329ce6c0a1986235f0d087021059769a1e1,12c3a2d21c89bb86a993e615231097d86cef3c56
SECBENCH,,https://github.com/slimphp/Slim,slimphp,Slim,09545b50a6c1bfb10d1ab7bac60592b8a78a3e2f,ae7c4815929af0baa0abdc6f81e0dc73f1ff785e,cb2b8e1861e49ce9e9d00d682976c648eb1cc53f,0a3c8dcb370aef2a30da30b047890c539e17ab65
SECBENCH,,https://github.com/MISP/MISP,MISP,MISP,a380458d2e9072c1f5affa52ad259b38108e3ca6,afdcc1af0c39c00d60e65c043c8216fb05b243fd,18d730d79a89b4fdcd3d3efd5efa95d5ef162dd6,c962e4f8631112b0e7b7c2d1d59e07e200257a70
SECBENCH,,https://github.com/mongodb/mongo-php-driver-legacy,mongodb,mongo-php-driver-legacy,52439c74d9a884593a62a8dc1d0638d83d53c42d,affdd497be96f842d55d282e1b7a17ea9458113f,179d0a49ec246f312961004ff7daec8a19efed5e,5f56d8b43f5cf2ba5db8438f74ed69d29abf35e3
SECBENCH,,https://github.com/curl/curl,curl,curl,7f304ab84f560c9ddcd3ed1887bb4aa99a90bd6a,affed6725ee58aa4dadb227d8033cc3a1dffa7e1,763b812dc79e2b7d0fa5b99ab9ef8f34e45af1f0,3269dfb4abfb3f251184f688c5e78fdeff7bbcd8
SECBENCH,CVE-2014-9089,https://github.com/mantisbt/mantisbt,mantisbt,mantisbt,5d1a57f8c0e15dc3e771d382f5189578e908da9a,b0021673ab23249244119bde3c7fcecd4daa4e7f,84567aec2171fe443d12d037db47e5bf4278b14a,957b3c091902599cdb031498b79e1288dfbcfdc3
SECBENCH,,https://github.com/seven1m/onebody,seven1m,onebody,04b1ebb7ee3a0d98705a82e792ab66b6dfbabdc0,b0194b311b84db8c0c95242e7e7dc8a27d7166cd,b3613ae324889b8d7e886a5b504db612ae99979f,6e5f987848617ee0f9b0ede0222b4ffef79a3899
SECBENCH,CVE-2016-0701,https://github.com/openssl/openssl,openssl,openssl,3444c36ab489b7084832254723a356e3c2eb023a,b128abc3437600c3143cb2145185ab87ba3156a2,756b198d247d0040b7e2abed9b9b12bc6634a3ad,a4cb54d2576995f6eed25d11ae421d915f60f3a5
SECBENCH,,https://github.com/lxml/lxml,lxml,lxml,0af4cf494d4ee955366f9d4b059ad1f78ef60185,b14f67842b88f2fcecb24166f1ffb7de156066b1,457e3f7e00865e5c3354d68d82142e96ae4290a6,6b8ef31d34528454dc9e868d2b22b13b00da7611
SECBENCH,CVE-2009-3009,https://github.com/josh/rails,josh,rails,9a73630d935e360f3dc896e50dd673afb97cf3b5,b16e0c922344da256ab977fd5e7a7f69e0be90fc,88b17d22c836b948bfd580cbb2da590ea10a658c,5868307b74161063b4476a792b4ad3571ec61817
SECBENCH,,https://github.com/josh/rails,josh,rails,c6372d604952a8eef16ce73a06814aa143b94779,b29e89368841869c92d706addddd09f436a3ea2f,5ef8a81b846120b51b35503f5c2079036b321630,934706a8da461a73fe429b3fcaa0e2ab055a9195
SECBENCH,GRAILS-7170,https://github.com/grails/grails-core,grails,grails-core,a5988e10e2f5229719b34b3c48cf395a066a3105,b2e1ca445f26a2a6a58a284b4089ffd1e65ddaf6,14a99168d23c502324efcfe6bbfd55a24bd8441f,a6de8c1f820897508ce701f5a40ecc0ba5ae3b3b
SECBENCH,CVE-2013-6415,https://github.com/josh/rails,josh,rails,2e3c3a87d81e16a2fed442c1cf31360f75737a83,b31a7a6f1ec3c74f75b4cd12386b08295287418d,931ee4186b877856b212b0085cd7bd7f6a4aea67,da83a6f12690ac4569beb2155f15826e868fa7e2
SECBENCH,CVE-2012-1108,https://github.com/taglib/taglib,taglib,taglib,8ed9b0da2cdb2ac870052d4734b622e755430f71,b3646a07348ffa276ea41a9dae03ddc63ea6c532,520da50bc52bd6cecff5e9c4840682809bd591b6,c0a909b70984318d7d1fe64dbd0f000f2bb793f9
SECBENCH,,https://github.com/openstack/nova,openstack,nova,1cc5e933ccc29a88d09d2050e5224ee27eda767c,b5f8ab0e913c121a80ff0efe358960099e7c87f8,4442d8f7017868f64eacc6d8ad94620263b9a9c9,c3a45962a322086e4d7339f980bcf61ee8bd3167
SECBENCH,,https://github.com/neo4j/neo4j,neo4j,neo4j,a077134d2ee35b5340b5728603135148d6eb901b,b60a4547effa4c77f183bb10cc7c68dee8464f1b,668975ddbce1f3556c2c8257bccbe16692d64b4e,36de15683d68e76ab117169b7e80a66246cb9dee
SECBENCH,CVE-2012-1915,https://github.com/ci-bonfire/Bonfire,ci-bonfire,Bonfire,21b3af7c32f7c8a634dfbaf5fa55ccfa25779018,b60ea88257c58d23c97ac95a4291dbd22d4c54f9,404912f5d96c9718eea8e59bb0d7969b3b098448,0c89a98e1bf85feb5fec173201b3ec5761784eb9
SECBENCH,,https://github.com/pfsense/pfsense,pfsense,pfsense,64307806ab5b53a60a4343862f806be90e2eea79,b71f0cbb059eacb260f71ce671bd7b4dbae39c5e,1ba100d452b333493014dbdfe9a0d7f04bbf0f63,3f8932f885b4f9400fb08c80d6f50a095b3e99d8
SECBENCH,CVE-2006-4339,https://github.com/openssl/openssl,openssl,openssl,500b5a181df0e8e442e4cbf954213ff886b29df3,b79aa05e3babdbab92c6356f6e51f7bb43c41576,c20a76f695922f409c316399f7290530f7728f19,f3002a2ed3645d8d6e1511424b3f5e89f6117edf
SECBENCH,,https://github.com/WordPress/WordPress,WordPress,WordPress,ad646bc1838454b0859f196c13a41d8815b9a15e,b7ede43c4f69b29cccfae79abda19d3c575034c9,83d97232267ad2c71b19f5c4d999a7976609dfd6,093993d920967f7244fd7208c934a35ace10546b
SECBENCH,,https://github.com/Pylons/pyramid,Pylons,pyramid,4517ec56047d5f33e0b190b69be2be1029612c05,b809c72a6fc6d286373dea1fcfe6f674efea24a5,afbc5d57ddd848b7f2e8c8190afc2109c7563496,096c4b3709253b642ddb985a92331141a8aba381
SECBENCH,,https://github.com/owncloud/core,owncloud,core,2f3c0a6d804609aa908b8e938943e3ab8679b0a9,b86f2069ff1f434373c0babe0c28db5ee431498e,a82d18d2f8e13edab296daaf2bda917381e78810,458ba4b55c38999a1eecb0163b167ba97365a403
SECBENCH,CVE-2016-6305,https://github.com/openssl/openssl,openssl,openssl,c31dbed70c0be1578276367a1ba420ac935d0c68,b8d243956296458d1782af0d6e7ecfe6deae038a,db22e5faa6f973397505d34b1ad962116ac7a9a2,55d03c317932f8b249315769715153106bb2f31a
SECBENCH,,https://github.com/libretro/RetroArch,libretro,RetroArch,6a845dec645914a00441c66d6baf09d66cf22500,b91527749e93aa70d51a727219e44e79fa8cc4dc,11e3d1e2acd2a20c336bb3529c9b3c55dd66f1bf,aa409e5e8f6ff0052da6f2c0894fab30051aa928
SECBENCH,CVE-2011-0449,https://github.com/josh/rails,josh,rails,3ddd7f7ec9b156e4b7de4c23d448c2db98f30504,b93c590297ba65a6c5b18655a7790163abcb06f1,8758c6c6e31162b87ca6b9a43e7f2a91cc3ad2d3,07acf7b13d98eb8e3dc6628952ca908a020bbdce
SECBENCH,,https://github.com/google/google-authenticator,google,google-authenticator,beb43d7baf22c0f9c0d0f87c1ce5473c41943d06,b9ce63a46a34391cdef2ffdb24e52c35b397126e,815ec5a873228418948cda399fb44a61bb540e60,510d3273cd70b49fb42d5fe916f0f2445a48d8a2
SECBENCH,,https://github.com/nextcloud/server,nextcloud,server,7cdf6402ff9a0e07866ca8bcfcffd0e0897b646a,ba4f12baa02dfb55ec8822687896d643261440c4,e431ba5ce8b9c340ba123a221342d0b1398e2b69,841c62208551425361f311969260e95eded9101a
SECBENCH,,https://github.com/josh/rails,josh,rails,de0ed534f6055c365d05c685582edeceef1eafa6,ba80ff74a9627f676b4c426587ce5ea487665e46,c22a253d1a72602331db1eba3e91bc945eff2346,d075c84320fab51992a1ab7d020c62ff1bad0b4e
SECBENCH,,https://github.com/phpmyadmin/phpmyadmin,phpmyadmin,phpmyadmin,2d56821c0f1337ae3fec7e845a396e2b0448fdeb,bbccc368173294f8d713a0f4dbfca28560811b33,a55100e4fedc8571e763c9e14b22d0babd6bcac3,11d48bbca0e7a625b9ee2e36c4f175792d3f1c3b
SECBENCH,,https://github.com/php/php-src,php,php-src,ff10dceff87f4c94c55e6bc2e962f4bb3d66feb4,bcd64a9bdd8afcf7f91a12e700d12d12eedc136b,ef59df70a4bb78c1b1da51e5df68c4e9cbade5af,78fdeb1accc50f9f737c9d7eda8fb9ff78d16d35
SECBENCH,,https://github.com/MPOS/php-mpos,MPOS,php-mpos,7e3197246a0f15382e83a839c158e51ea4bc43a3,bd2999526edd763546e8bced5378e8b46a50ee54,b8ebbe5be21f2a40cbace15359b52a3fd59d0f12,5a746bb07df5c7680135ca5c2ed0021cd015f878
SECBENCH,CVE-2014-0130,https://github.com/josh/rails,josh,rails,e167a54785e319c526b638d591eaca0c4da93a54,bdcd5f94b2efdf661f201917d63476c245aa7c09,c9d23214aefcf0bcebb56fce53eefa4598cbb64d,d0467e08e54a84fc4672c508716615aa0177994a
SECBENCH,,https://github.com/PHP-DI/PHP-DI,PHP-DI,PHP-DI,b25b80079f09f0ae8d4f44d2502ac85008976b34,be416a1a595ab435c08211646aae76ef3635631a,8e8a4385b1fbb940c3a2985a636c0b41a8e5f2b8,18c1e8a48523f889b7f21553540a12a91dc0f3e3
SECBENCH,,https://github.com/unbit/uwsgi,unbit,uwsgi,eb6c35aa95c231b788ce61b39766501519bd7657,be6f61aa1bc30ab6c1af63915d24cc3dc91e915e,8b7e93385b7176ade3de89fa31c44e9690fcee89,c7426240549ef094f39a5187d5ef2de9220b3b97
SECBENCH,CVE-2013-6416,https://github.com/josh/rails,josh,rails,b31a7a6f1ec3c74f75b4cd12386b08295287418d,bea9c9b4c0f9bb7356ea2058118fe40495432010,6f0b1ae04e2d4139563287140a81f553d9f46a7c,17e860c14eea4ea599c93f77252eec37ee0f687d
SECBENCH,,https://github.com/pfsense/pfsense,pfsense,pfsense,daeab6c45370e05491ae60f854fb3b9967c6f94d,bef1056048aa2e0839fd5839e83da154f06c8c2c,d04d8d428065d52506faa1c3f449ef951b0a0bde,0d77165262f33a2a66968413848c3071d22c95e4
SECBENCH,,https://github.com/josh/rails,josh,rails,586a944ddd4d03e66dea1093306147594748037a,bfc432574d0b141fd7fe759edfe9b6771dd306bd,d4d87941cbf4d8204c8d3ac6f4a87c29e42445b0,acdf8ac58dbf71ac274dc93fd9b4c6da539a36b3
SECBENCH,,https://github.com/toretore/barby,toretore,barby,cd497a93b52f97ffe2aa8f196b8926affbdc7291,bff5b21bc2a08300569d6b81f09c41e39297455e,8c86476e4821a6dd6936a587f1d4b65de8ce73de,4fe1ae7140636872ca051af59a90cb26b912eeb0
SECBENCH,CVE-2009-1904,https://github.com/josh/rails,josh,rails,b6fde6b4801fae26cdd0e790f6bfd06e7afe9941,c014c3e5c14beb71fa7c67f15448386d0ffaba28,24aba77d9c2c9eb101d3ef5dc36d4d1002fb37b5,17ea8d8d4d81b4b9fb40bd6c6ee80f4acf3bad94
