Dataset,Code,Project,sha,CWE,Severity,Year,owner,project,Date,Message,sha-p,Language,Score
SECBENCH,,https://github.com/mantisbt/mantisbt,806582eb4ded03716c333b05d8cc6b4448f2fc5c,,,2010,mantisbt,mantisbt,2/10/10 3:45,"Fix #11484: XSS on view_filters_page.php custom string field printing

view_filters_page.php shows a dropdown list of all values for any given
custom string field. An XSS vulnerability exists due to a lack of
sanitisation of custom field values when printed via
print_filter_custom_field() from filter_api.php.",eb562360554d5e5c8ed2c1fff8363d13b1b2be32,php,
SECBENCH,CVE-2014-2970,https://github.com/openssl/openssl,80bd7b41b30af6ee96f519e629463583318de3b0,,,2014,openssl,openssl,7/24/14 23:50,"Fix SRP ciphersuite DoS vulnerability.

If a client attempted to use an SRP ciphersuite and it had not been
set up correctly it would crash with a null pointer read. A malicious
server could exploit this in a DoS attack.

Thanks to Joonas Kuorilehto and Riku Hietamäki from Codenomicon
for reporting this issue.

CVE-2014-2970
Reviewed-by: Tim Hudson <tjh@openssl.org>",fb0bc2b273bcc2d5401dd883fe869af4fc74bb21,c,0
SECBENCH,CVE-2012-3501,https://github.com/darold/squidclamav,80f74451f628264d1d9a1f1c0bbcebc932ba5e00,CWE-119,MEDIUM,2012,darold,squidclamav,7/24/12 13:44,Add a workaround for a squidGuard bug that unescape the URL and send it back unescaped. This could conduct in wrong result and ssquidclamav crash especially with URL containing the %0D or %0A character. John Xue,5806d10a31183a0b0d18eccc3a3e04e536e2315b,c,5
SECBENCH,,https://github.com/cakephp/cakephp,813a3af19c8918b00ca1067a2c78886fa3bcd9bb,,,2010,cakephp,cakephp,4/23/10 3:17,Fixing security vulnerabilities in the test suite runner.,215333e56f32f06fd107966cf508ea5df4672ec0,php,
SECBENCH,,https://github.com/WordPress/WordPress,814865ea9e7db4d5e18fcadc1fa3f43a673f8559,,,2015,WordPress,WordPress,6/17/15 19:31,"Send emails when a user's email address or password is changed.

* In case of email change, email goes to the OLD address
* Prevents against issues where an account is compromised (say via cookie interception) and then the attacker silently takes over ownership via pw/email changes — now there will at least be a record that something is up

fixes #32430
props RMarks, MikeHansenMe, tharsheblows, obenland
Built from https://develop.svn.wordpress.org/trunk@32820


git-svn-id: http://core.svn.wordpress.org/trunk@32791 1a063a9b-81f0-0310-95a4-ce76da25c4cd",f62bf61b2c59bf5484888f22d0b7dff0f0df050a,php,
SECBENCH,,https://github.com/joomla/joomla-cms,8173c65e792b8fba65f88032d10da7a2f7cd5bd4,,,2005,joomla,joomla-cms,11/28/05 10:13,"Sync with 1.0, injection fixes

git-svn-id: http://joomlacode.org/svn/joomla/development/trunk@1231 6f6e1ebd-4c2b-0410-823f-f34bde69bce9",fca1c962be8966ae3b21132d8e11a74ae8631baa,php,
SECBENCH,,https://github.com/cakephp/cakephp,819cd1d667090c5b0cee9fc525dd312fe647c978,auth,,2008,cakephp,cakephp,3/20/08 19:18,"Re-removing the Auth vulnerability re-introduced in [6593] 


git-svn-id: https://svn.cakephp.org/repo/branches/1.2.x.x@6595 3807eeeb-6ff5-0310-8944-8be069107fe0",d60191a1f6e396e94f63db43c41353a19d5dfda5,php,
SECBENCH,CVE-2010-3842,https://github.com/curl/curl,81f151c912105ded480c3c88a1be53ca345298a1,CWE-22,MEDIUM,2010,curl,curl,9/16/10 21:11,"header_callback: strip off file path separated with backslashes

If the filename contains a backslash, only use filename portion. The
idea is that even systems that don't handle backslashes as path
separators probably want that path removed for convenience.

This flaw is considered a security problem, see the curl security
vulnerability http://curl.haxx.se/docs/adv_20101013.html",b80490641414983404eda65095224535a41a12ec,c,5.8
SECBENCH,,https://github.com/nextcloud/server,8313a3fcb3b24bf9e36f48581f64336623ae1ead,,,2015,nextcloud,server,8/13/15 5:36,"Add mitigation against BREACH

While BREACH requires the following three factors to be effectively exploitable we should add another mitigation:

1. Application must support HTTP compression
2. Response most reflect user-controlled input
3. Response should contain sensitive data

Especially part 2 is with ownCloud not really given since user-input is usually only echoed if a CSRF token has been passed.

To reduce the risk even further it is however sensible to encrypt the CSRF token with a shared secret. Since this will change on every request an attack such as BREACH is not feasible anymore against the CSRF token at least.",1f96fb3352ad43155586d6deae95bf889768ba05,php,
SECBENCH,,https://github.com/jspahrsummers/libextobjc,83950e5aaf16f6bbb4b7137e592088a0abd1cfff,,,2011,jspahrsummers,libextobjc,11/19/11 19:34,Fix memory leaks in EXTDispatchObject and EXTMultiObject vararg constructors,74c5013532866bc80249f25214e6eb3378075955,m,
SECBENCH,,https://github.com/mojombo/god,83968f49057fe79dbd365734bfa2ab3df1778c8a,,,2009,mojombo,god,11/7/09 7:58,"Fix memory leak when issuing ""god load"" successfully",c173cedd248239b82f5e432b355a58e859d04b21,rb,
SECBENCH,,https://github.com/freedomofpress/securedrop,8513cba313aa9613bd0128e4d494aca32e1a2b88,,,2014,freedomofpress,securedrop,12/5/14 21:35,"Single-use TOTP tokens

This is a hardening measure adapted from the google-authenticator PAM
module. By only allowing TOTP tokens to be used once, we can prevent or
detect MITM attacks.

There is a usability downside, as if you mistype your password you now
have to wait for the next TOTP token before attempting to log in again.
This is clearly explained in the flashed notification for TOTP users.

Improves the logging for journalist logins.",e6a502d468aa21922609e3c6acc5ad1b014a8d91,py,
SECBENCH,CVE-2010-1155,https://github.com/ensc/irssi-proxy,85bbc05b21678e80423815d2ef1dfe26208491ab,CWE-20,MEDIUM,2010,ensc,irssi-proxy,12/28/09 12:15,"Check if an SSL certificate matches the hostname of the server we are connecting to

git-svn-id: http://svn.irssi.org/repos/irssi/trunk@5104 dbcabf3a-b0e7-0310-adc4-f8d773084564",d5688da48306918cdfd79ee9b27abe377204befb,c,6.8
SECBENCH,,https://github.com/php/php-src,85e985f191c228cb6b119ebe223d682c9166fdc2,,,2016,php,php-src,6/27/16 6:42,couple of resource leaks fixes and use after free's,8de8636a2b6dc331486284f1f037259bb7347768,c,
SECBENCH,,https://github.com/google/google-authenticator,86af4c32a2940b13397cac52eee435e6acedb8a5,,,2014,google,google-authenticator,1/30/14 15:17,"Add PAM option `no_increment_hotp`.

If OTP is always being asked for after the password, even when the
password is correct, then this prevents brute force attacks against
the password since the attacker can't know if it's the password or
the OTP that's incorrect. With this option such a brute force attack
doesn't cause the HOTP counters to go out of sync when attacker has
neither password nor OTP secret.",a096a628455a05c5ff3b651e6aeb1dad9a646742,c,
SECBENCH,,https://github.com/joomla/joomla-cms,874b6955faeb6a136a63b20f749ceb1c103a3933,,,2013,joomla,joomla-cms,9/9/13 1:21,[#31955] Two factor authentication is broken in the back-end (Fix #1939),9169d5f0e1b4ddf887c1e30547b91c64cdcf05a9,php,
SECBENCH,,https://github.com/MPOS/php-mpos,8756036646952355091faec922b40e54b6657996,,,2014,MPOS,php-mpos,1/17/14 11:37,"cleaned up account edit csrf slightly
added csrf protection to workers under sitewide config
added csrf protection to notifications under sitewide config
added csrf protection to invitations under sitewide config
cleaned up login page csrf
cleaned up contactform/contactform page
cleaned up register/register page
moved config->csrf->forms->register to sitewide
added login ip/user/time to notification on login",e5c97201741671a45bae2334eec49739c7495f59,php,
SECBENCH,,https://github.com/facebook/buck,88f01ba38d2e706cd0b98ae984e9d3eba6888055,,,2015,facebook,buck,7/16/15 15:04,"Use try-with-resources to prevent resource leaks

Summary:
In several places resources are opened but potentially not closed
if an exception occurs. In these places, use try-with-resource so
that the resource is properly closed on exception.

Closes https://github.com/facebook/buck/pull/377

Test Plan:
* `buck test`",ae114af005c26a226a5fa40970eba14d42d17e87,java,
SECBENCH,,https://github.com/josh/rails,8a39f411dc3c806422785b1f4d5c7c9d58e4bf85,,,2011,josh,rails,8/16/11 22:17,prevent sql injection attacks by escaping quotes in column names,b0555bb88b090ca981fcc7661b6f9ea333e7f42e,rb,
SECBENCH,CVE-2013-7016,https://github.com/FFmpeg/FFmpeg,8bb11c3ca77b52e05a9ed1496a65f8a76e6e2d8f,CWE-119,MEDIUM,2013,FFmpeg,FFmpeg,8/21/13 2:40,"avcodec/jpeg2000dec: Check cdx/y values more carefully

Some invalid values where not handled correctly in the later pixel
format matching code.
Fixes out of array accesses
Fixes Ticket2848

Found-by: Piotr Bandurski <ami_stuff@o2.pl>
Signed-off-by: Michael Niedermayer <michaelni@gmx.at>",c443689afbb3edf3b025d4b7834c707d63eaa6b4,c,6.8
SECBENCH,CVE-2013-1855,https://github.com/josh/rails,8be6913990c30f63618173da722148892348dcc9,CWE-79,MEDIUM,2013,josh,rails,2/12/13 22:09,fix incorrect ^$ usage leading to XSS in sanitize_css [CVE-2013-1855],5dc2e3531babcbdc165884d1a47cbcd13455522d,rb,4.3
SECBENCH,,https://github.com/php/php-src,8d816ed0efe644fb19845424071253036e9b0f09,,,2011,php,php-src,3/14/11 13:54,- Fixed bug #54247 (format-string vulnerability on Phar),e68e2893c07e712ad6469ffda0658cc1d04f66e7,c,
SECBENCH,,https://github.com/MISP/MISP,8e75f0826f6ebad2cb69eaceb437a6b3a0ef359a,,,2013,MISP,MISP,9/19/13 15:28,"Security fix and new download attachment feature

- users can now download attachments using the APIkey

- security issue fixed where a user could download attachments that he/she can't even see by navigating to attributes/download/<attribute_id>",6d1dc6df95c25d256115b852fa68f5d7594b3b7a,php,
SECBENCH,CVE-2013-1416,https://github.com/krb5/krb5,8ee70ec63931d1e38567905387ab9b1d45734d81,CWE-119,MEDIUM,2013,krb5,krb5,3/29/13 23:27,"KDC TGS-REQ null deref [CVE-2013-1416]

By sending an unusual but valid TGS-REQ, an authenticated remote
attacker can cause the KDC process to crash by dereferencing a null
pointer.

prep_reprocess_req() can cause a null pointer dereference when
processing a service principal name.  Code in this function can
inappropriately pass a null pointer to strlcpy().  Unmodified client
software can trivially trigger this vulnerability, but the attacker
must have already authenticated and received a valid Kerberos ticket.

The vulnerable code was introduced by the implementation of new
service principal realm referral functionality in krb5-1.7, but was
corrected as a side effect of the KDC refactoring in krb5-1.11.

CVSSv2 vector: AV:N/AC:L/Au:S/C:N/I:N/A:C/E:H/RL:O/RC:C

ticket: 7600 (new)
version_fixed: 1.10.5
status: resolved",2fef06bf57bf317c72d6c91d332935b6fc2e98e5,c,4
SECBENCH,,https://github.com/mattpass/ICEcoder,8f1cca087bef95c873e9cf2fd7c4798c185f4c51,,,2015,mattpass,ICEcoder,2/20/15 23:58,"session fixation fix - previous version did not let me in, because it regenerated session before even trying to start old one and check whether it is valid or not.
I've also added session regeneration on login, which is good practice to prevent session fixation.",d826469c495a2e74d36760f627915a9455091f82,php,
SECBENCH,,https://github.com/Graylog2/graylog2-server,8fc8dc4e2f3a6b499a1c18051628268a606d7f07,xss,,2015,Graylog2,graylog2-server,6/9/15 11:48,"Escape strings used in dc-js data tables

Solving potential XSS vulnerabilities.

Fixes #1455",4dd9c321314c10c5427888a145b242da8ac0c08d,js,
SECBENCH,,https://github.com/splitbrain/dokuwiki,8fcc3410e3603bb823483a739753a3c4a12e6d7c,,,2006,splitbrain,dokuwiki,9/26/06 20:05,"security fixes for fetch.php #924 #962

Fixes a shell injection and a DOS vulnerability

darcs-hash:20060926200551-7ad00-5ef27940dda6e48e7e2f8743fc90fa80b7b5cdff.gz",041d1964bde2693df05726690877835ddae4e83e,php,
SECBENCH,,https://github.com/tornadoweb/tornado,90b8078739c8166d26de723178fb2151043e8218,,,2011,tornadoweb,tornado,2/9/11 6:29,"BACKWARDS-INCOMPATIBLE: Fix XSRF security vulnerability.

This is a backwards-incompatible change.  Applications that previously
relied on a blanket exception for XMLHTTPRequest may need to be modified
to explicitly include the XSRF token when making ajax requests.

The tornado chat demo application demonstrates one way of adding this
token (specifically the function postJSON in demos/chat/static/chat.js).

More information about this change and its justification can be found at
http://www.djangoproject.com/weblog/2011/feb/08/security/
http://weblog.rubyonrails.org/2011/2/8/csrf-protection-bypass-in-ruby-on-rails

Closes #214.",2338348edda61c663fff8a7f6f77cf489bf63de6,py,
SECBENCH,CVE-2017-15367,https://github.com/bacula-web/bacula-web,90d4c44a0dd0d65c6fb3ab2417b83d700c8413ae,CWE-89,HIGH,2017,bacula-web,bacula-web,9/25/17 6:58,"Ensure provided period is a valid integer and a known value

  - if provided period is not an integer or a known value, we
    raise an exception",2349d14c91d5391d5e6d0618c94dc51c54fe3ff6,php,7.5
SECBENCH,,https://github.com/forkcms/forkcms,92cbaaf136242a4cdf613a980ff12e35f25d8781,,,2015,forkcms,forkcms,5/27/15 7:22,"Update our Symfony components.

A security issue has been fixed in the http-kernel. By upgrading our
symfony related dependencies, we're save again!",873d13845ac7a93ac7b5f7e0fa346bc68669470a,lock,
SECBENCH,,https://github.com/cakephp/cakephp,92e3e09fdc218ebf8eb50e896dcb1728d02eadfc,,,2015,cakephp,cakephp,7/15/15 14:15,"Fix directory traversal security checking

fixes #7015",c4031bfd0a45420ef17a4a3eec45971c28e8e31f,php,
SECBENCH,,https://github.com/cloudius-systems/osv,92ff9880e07c7669c56912dc2d16378b7bcb6476,,,2013,cloudius-systems,osv,5/22/13 8:26,"Drasticly lower overhead of leak detection on running program

Leak detection (e.g., by running with ""--leak"") used to have a devastating
effect on the performance of the checked program, which although was
tolerable (for leak detection, long runs are often unnecessary), it was
still annoying.

While before this patch leak-detection runs were roughly 5 times slower
than regular runs, after this patch they are only about 40% slower than
a regular run! Read on for the details.

The main reason for this slowness was a simplistic vector which was used to
keep the records for currently living allocations. This vector was linearly
searched both for free spots (to remember new allocations) and for specific
addresses (to forget freed allocations). Because this list often grew to a
hundred thousand of items, it became incredibly slow and slowed down the
whole program. For example, getting a prompt from cli.jar happened in 2
seconds without leak detection, but in 9 seconds with leak detection.

A possible solution would have been to use an O(1) data structure, such as
a hash table. This would be complicated by our desire to avoid frequent
memory allocation inside the leak detector, or our general desire to avoid
complicated stuff in the leak detector because they always end leading to
complicated deadlocks :-)

This patch uses a different approach, inspired by an idea by Guy.

It still uses an ordinary vector for holding the records, but additionally
keeps for each record one ""next"" pointer which is used for maintaining two
separate lists of records:

1. A list of free records. This allows a finding a record for a new
   allocation in O(1) time.

2. A list of filled records, starting with the most-recently-filled record.
   When we free(), we walk this list and very often finish very quickly,
   because malloc() closely followed by free() are very common.
   Without this list, we had to walk the whole vector filled with ancient
   allocations and even free records, just to find the most recent
   allocation.

Two examples of the performance with and without this patch:

1. Getting a prompt from cli.jar takes 2 seconds without leak detection,
   9 seconds with leak detection before this patch, and 3 seconds with this
   patch.

2. The ""sunflow"" benchmark runs 53 ops/second without leak detection,
   which went down to 10 ops/second with leak detection before this patch,
   and after this patch - 33 ops/second.

I verified (by commenting out the search algorithm and always using the
first item in the vector) that the allocation record search is no longer
having any effect on performance, so it is no longer interesting to replace
this code with an even more efficient hash table. The remaining slowdown is
probably due to the backtrace() operation and perhaps also the tracker lock.",8ffe45bf0e00b4b95140ea9aa6035d71f90a86ee,cc,
