Dataset,Code,Project,sha,CWE,Severity,Year,owner,project,Date,Message,sha-p,Language,Score,main_fix,main_prev,diff,Write Short Units of Code-fix,Write Short Units of Code-prev,Write Short Units of Code-diff,Write Simple Units of Code-fix,Write Simple Units of Code-prev,Write Simple Units of Code-diff,Write Code Once-fix,Write Code Once-prev,Write Code Once-diff,Keep Unit Interfaces Small-fix,Keep Unit Interfaces Small-prev,Keep Unit Interfaces Small-diff,Separate Concerns in Modules-fix,Separate Concerns in Modules-prev,Separate Concerns in Modules-diff,Couple Architecture Components Loosely-fix,Couple Architecture Components Loosely-prev,Couple Architecture Components Loosely-diff,Keep Architecture Components Balanced-fix,Keep Architecture Components Balanced-prev,Keep Architecture Components Balanced-diff,Keep Your Codebase Small-fix,Keep Your Codebase Small-prev,Keep Your Codebase Small-diff,Automate Tests-fix,Automate Tests-prev,Automate Tests-diff,Write Clean Code-fix,Write Clean Code-prev,Write Clean Code-diff
SECBENCH,,https://github.com/mantisbt/mantisbt,806582eb4ded03716c333b05d8cc6b4448f2fc5c,CWE-79,,2010,mantisbt,mantisbt,2/10/10 3:45,"Fix #11484: XSS on view_filters_page.php custom string field printing

view_filters_page.php shows a dropdown list of all values for any given
custom string field. An XSS vulnerability exists due to a lack of
sanitisation of custom field values when printed via
print_filter_custom_field() from filter_api.php.",eb562360554d5e5c8ed2c1fff8363d13b1b2be32,php,,-90616.07655,-90616.07655,0,-221326.4665,-221326.4665,0,-367231.2005,-367231.2005,0,-179034.6071,-179034.6071,0,-171602.5729,-171602.5729,0,-89161.36941,-89161.36941,0,-86066.55263,-86066.55263,0,99405.00353,99405.00353,0,0,0,0,0,0,0,108857,108857,0
SECBENCH,CVE-2014-5139,https://github.com/openssl/openssl,80bd7b41b30af6ee96f519e629463583318de3b0,NVD-CWE-Other,MEDIUM,2014,openssl,openssl,7/24/14 23:50,"Fix SRP ciphersuite DoS vulnerability.

If a client attempted to use an SRP ciphersuite and it had not been
set up correctly it would crash with a null pointer read. A malicious
server could exploit this in a DoS attack.

Thanks to Joonas Kuorilehto and Riku Hietamäki from Codenomicon
for reporting this issue.

CVE-2014-2970
Reviewed-by: Tim Hudson <tjh@openssl.org>",fb0bc2b273bcc2d5401dd883fe869af4fc74bb21,c,4.3,-325078.6677,-325072.6885,-5.979188955,-1031060.449,-1031015.446,-45.0033285,-1885245.336,-1885243.911,-1.424936387,-314839.5714,-314842.5714,3,-538736.2766,-538741.2766,5,-8604.437646,-8568.466272,-35.97137426,-101751.3684,-101756.3684,5,275339.7633,275335.1555,4.607749596,0,0,0,0,0,0,354111,354106,5
SECBENCH,CVE-2012-3501,https://github.com/darold/squidclamav,80f74451f628264d1d9a1f1c0bbcebc932ba5e00,CWE-119,MEDIUM,2012,darold,squidclamav,7/24/12 13:44,Add a workaround for a squidGuard bug that unescape the URL and send it back unescaped. This could conduct in wrong result and ssquidclamav crash especially with URL containing the %0D or %0A character. John Xue,5806d10a31183a0b0d18eccc3a3e04e536e2315b,c,5,-12693.90052,-12693.90052,0,-35668.08085,-35668.08085,0,-108618.2957,-108618.2957,0,-2518.035714,-2518.035714,0,0,0,0,0,0,0,6703,6703,0,6558.407091,6558.407091,0,0,0,0,0,0,0,6604,6604,0
SECBENCH,,https://github.com/cakephp/cakephp,813a3af19c8918b00ca1067a2c78886fa3bcd9bb,,,2010,cakephp,cakephp,4/23/10 3:17,Fixing security vulnerabilities in the test suite runner.,215333e56f32f06fd107966cf508ea5df4672ec0,php,,-7684.496979,-7684.496979,0,-47636.19938,-47636.19938,0,-91567.1139,-91567.1139,0,10782.53571,10782.53571,0,-9266.797297,-9266.797297,0,-19218.69963,-19218.69963,0,15162.40789,15162.40789,0,32180.89681,32180.89681,0,0,0,0,0,0,0,32718,32718,0
SECBENCH,,https://github.com/WordPress/WordPress,814865ea9e7db4d5e18fcadc1fa3f43a673f8559,,,2015,WordPress,WordPress,6/17/15 19:31,"Send emails when a user's email address or password is changed.

* In case of email change, email goes to the OLD address
* Prevents against issues where an account is compromised (say via cookie interception) and then the attacker silently takes over ownership via pw/email changes — now there will at least be a record that something is up

fixes #32430
props RMarks, MikeHansenMe, tharsheblows, obenland
Built from https://develop.svn.wordpress.org/trunk@32820


git-svn-id: http://core.svn.wordpress.org/trunk@32791 1a063a9b-81f0-0310-95a4-ce76da25c4cd",f62bf61b2c59bf5484888f22d0b7dff0f0df050a,php,,-107267.186,-107130.3135,-136.8724341,-377332.0816,-376837.0994,-494.9822603,-768537.1823,-768216.7981,-320.3842239,60803.53571,60754.53571,49,62448.65262,62387.65262,61,-189902.2596,-189463.4089,-438.850766,-209390.8421,-209046.5132,-344.3289474,171287.3178,171228.4959,58.82185658,0,0,0,0,0,0,177951,177890,61
SECBENCH,,https://github.com/joomla/joomla-cms,8173c65e792b8fba65f88032d10da7a2f7cd5bd4,,,2005,joomla,joomla-cms,11/28/05 10:13,"Sync with 1.0, injection fixes

git-svn-id: http://joomlacode.org/svn/joomla/development/trunk@1231 6f6e1ebd-4c2b-0410-823f-f34bde69bce9",fca1c962be8966ae3b21132d8e11a74ae8631baa,php,,-39152.25873,-39151.46091,-0.79782322,-126511.3377,-126537.4179,26.08012648,-145304.1171,-145300.7477,-3.369419385,-70394.60714,-70385.60714,-9,-131077.0384,-131090.7862,13.74774775,-18302.09177,-18293.09177,-9,-32076.76316,-32067.76316,-9,62987.36808,62995.80476,-8.436687046,0,0,0,0,0,0,69156,69165,-9
SECBENCH,,https://github.com/cakephp/cakephp,819cd1d667090c5b0cee9fc525dd312fe647c978,,,2008,cakephp,cakephp,3/20/08 19:18,"Re-removing the Auth vulnerability re-introduced in [6593] 


git-svn-id: https://svn.cakephp.org/repo/branches/1.2.x.x@6595 3807eeeb-6ff5-0310-8944-8be069107fe0",d60191a1f6e396e94f63db43c41353a19d5dfda5,php,,-8171.203578,-8182.809828,11.60625008,-41904.02999,-41942.24784,38.21785778,-88544.35785,-88662.04367,117.68582,5834.571429,5839.571429,-5,-13944.57075,-13937.57075,-7,-12725.3889,-12718.3889,-7,11252.46053,11259.46053,-7,29192.27975,29199.12093,-6.841177042,0,0,0,0,0,0,29127,29134,-7
SECBENCH,CVE-2010-3842,https://github.com/curl/curl,81f151c912105ded480c3c88a1be53ca345298a1,CWE-22,MEDIUM,2010,curl,curl,9/16/10 21:11,"header_callback: strip off file path separated with backslashes

If the filename contains a backslash, only use filename portion. The
idea is that even systems that don't handle backslashes as path
separators probably want that path removed for convenience.

This flaw is considered a security problem, see the curl security
vulnerability http://curl.haxx.se/docs/adv_20101013.html",b80490641414983404eda65095224535a41a12ec,c,5.8,-46833.54434,-46834.14434,0.6,-153818.3144,-153818.3144,0,-353947.9591,-353947.9591,0,-12448.96429,-12454.96429,6,-32476.43906,-32476.43906,0,-12650.30603,-12650.30603,0,-9165.368421,-9165.368421,0,48829.90794,48829.90794,0,0,0,0,0,0,0,57342,57342,0
SECBENCH,,https://github.com/nextcloud/server,8313a3fcb3b24bf9e36f48581f64336623ae1ead,,,2015,nextcloud,server,8/13/15 5:36,"Add mitigation against BREACH

While BREACH requires the following three factors to be effectively exploitable we should add another mitigation:

1. Application must support HTTP compression
2. Response most reflect user-controlled input
3. Response should contain sensitive data

Especially part 2 is with ownCloud not really given since user-input is usually only echoed if a CSRF token has been passed.

To reduce the risk even further it is however sensible to encrypt the CSRF token with a shared secret. Since this will change on every request an attack such as BREACH is not feasible anymore against the CSRF token at least.",1f96fb3352ad43155586d6deae95bf889768ba05,php,,16938.28042,16958.16578,-19.88536311,-300469.0208,-300505.296,36.27521117,-12717.45653,-12736.11025,18.6537127,53460.82143,53452.82143,8,49626.69237,49957.63381,-330.9414414,79702.01218,79700.20646,1.805725148,40168.56579,40118.69737,49.86842105,124675.1898,124667.7051,7.484740266,0,0,0,0,0,0,134936,134926,10
SECBENCH,,https://github.com/jspahrsummers/libextobjc,83950e5aaf16f6bbb4b7137e592088a0abd1cfff,CWE-401,,2011,jspahrsummers,libextobjc,11/19/11 19:34,Fix memory leaks in EXTDispatchObject and EXTMultiObject vararg constructors,74c5013532866bc80249f25214e6eb3378075955,m,,-1681.763443,-1682.563443,0.8,-6423.878856,-6423.878856,0,-18038.43252,-18038.43252,0,-397.8214286,-399.8214286,2,1689.626126,1689.626126,0,1837,1835,2,1837,1835,2,1237.872255,1237.872255,0,0,0,0,0,0,0,1441,1439,2
SECBENCH,,https://github.com/mojombo/god,83968f49057fe79dbd365734bfa2ab3df1778c8a,CWE-401,,2009,mojombo,god,11/7/09 7:58,"Fix memory leak when issuing ""god load"" successfully",c173cedd248239b82f5e432b355a58e859d04b21,rb,,1247.942206,1248.168206,-0.226000284,573.0916827,572.844852,0.246830723,431.6682859,431.9532732,-0.284987277,1990.821429,1989.821429,1,1673.662162,1672.662162,1,-27.40405426,-20.20977941,-7.194274852,3469,3468,1,2483.582553,2482.610125,0.972428564,0,0,0,0,0,0,1885,1884,1
SECBENCH,,https://github.com/freedomofpress/securedrop,8513cba313aa9613bd0128e4d494aca32e1a2b88,,,2014,freedomofpress,securedrop,12/5/14 21:35,"Single-use TOTP tokens

This is a hardening measure adapted from the google-authenticator PAM
module. By only allowing TOTP tokens to be used once, we can prevent or
detect MITM attacks.

There is a usability downside, as if you mistype your password you now
have to wait for the next TOTP token before attempting to log in again.
This is clearly explained in the flashed notification for TOTP users.

Improves the logging for journalist logins.",e6a502d468aa21922609e3c6acc5ad1b014a8d91,py,,719.5705708,722.917239,-3.346668217,625.624958,632.2073592,-6.582401193,656.1094148,666.2391858,-10.12977099,1335.428571,1321.428571,14,1011.981982,998.981982,13,1265.575221,1260.513274,5.061946903,299.4078947,325.2763158,-25.86842105,1356.577666,1344.025702,12.55196417,0,0,0,0,0,0,645,680.5,-35.5
SECBENCH,CVE-2010-1155,https://github.com/ensc/irssi-proxy,85bbc05b21678e80423815d2ef1dfe26208491ab,CWE-20,MEDIUM,2010,ensc,irssi-proxy,12/28/09 12:15,"Check if an SSL certificate matches the hostname of the server we are connecting to

git-svn-id: http://svn.irssi.org/repos/irssi/trunk@5104 dbcabf3a-b0e7-0310-adc4-f8d773084564",d5688da48306918cdfd79ee9b27abe377204befb,c,6.8,5045.464331,5162.755759,-117.2914276,-23520.68204,-23500.36888,-20.31315993,-65234.81869,-65121.84728,-112.9714087,32882.5,32799.5,83,-34239.45866,-32700.61367,-1538.844992,-969.9699308,-1075.969931,106,47944.59211,47838.59211,106,43893.48053,43795.26525,98.21528499,0,0,0,0,0,0,49699,49593,106
SECBENCH,,https://github.com/php/php-src,85e985f191c228cb6b119ebe223d682c9166fdc2,CWE-664,,2016,php,php-src,6/27/16 6:42,couple of resource leaks fixes and use after free's,8de8636a2b6dc331486284f1f037259bb7347768,c,,-508449.6051,-508015.8661,-433.7389243,-1327929.466,-1327091.498,-837.967647,-3205049.634,-3200455.8,-4593.833495,-516861.75,-516809.25,-52.5,-1242418.847,-1242631.298,212.4504505,-20975.58193,-21218.81748,243.2355497,132451.1974,132210.8421,240.3552632,444577.0308,444373.1601,203.8706355,0,0,0,0,0,0,651711,651464,247
SECBENCH,,https://github.com/google/google-authenticator,86af4c32a2940b13397cac52eee435e6acedb8a5,,,2014,google,google-authenticator,1/30/14 15:17,"Add PAM option `no_increment_hotp`.

If OTP is always being asked for after the password, even when the
password is correct, then this prevents brute force attacks against
the password since the attacker can't know if it's the password or
the OTP that's incorrect. With this option such a brute force attack
doesn't cause the HOTP counters to go out of sync when attacker has
neither password nor OTP secret.",a096a628455a05c5ff3b651e6aeb1dad9a646742,c,,2756.269933,2756.269933,0,-130.5176879,-130.5176879,0,1172.970946,1172.970946,0,3940.857143,3940.857143,0,2945.797297,2945.797297,0,4132.882006,4132.882006,0,5703,5703,0,4589.709622,4589.709622,0,0,0,0,0,0,0,5208,5208,0
SECBENCH,,https://github.com/joomla/joomla-cms,874b6955faeb6a136a63b20f749ceb1c103a3933,,,2013,joomla,joomla-cms,9/9/13 1:21,[#31955] Two factor authentication is broken in the back-end (Fix #1939),9169d5f0e1b4ddf887c1e30547b91c64cdcf05a9,php,,-71902.39722,-71910.6645,8.267278203,-410538.2737,-410817.2602,278.9865447,-531271.7028,-531477.0449,205.3421235,-254568.2857,-254585.2857,17,10784.43826,10814.03286,-29.59459459,30116.65956,29991.34098,125.3185841,3467.118421,4031.5,-564.3815789,200860.0738,200837.072,23.00170328,0,0,0,0,0,0,232126,232099,27
SECBENCH,,https://github.com/MPOS/php-mpos,8756036646952355091faec922b40e54b6657996,CWE-352,,2014,MPOS,php-mpos,1/17/14 11:37,"cleaned up account edit csrf slightly
added csrf protection to workers under sitewide config
added csrf protection to notifications under sitewide config
added csrf protection to invitations under sitewide config
cleaned up login page csrf
cleaned up contactform/contactform page
cleaned up register/register page
moved config->csrf->forms->register to sitewide
added login ip/user/time to notification on login",e5c97201741671a45bae2334eec49739c7495f59,php,,-19723.59622,-19647.11039,-76.48582776,-78079.17264,-77669.50571,-409.6669389,-173918.3708,-173529.4425,-388.9282905,-27178.03571,-27109.82143,-68.21428571,-19710.4629,-19760.4629,50,6681.755974,6758.703664,-76.94768942,19764.11842,19734.05263,30.06578947,36861.20548,36812.37234,48.83313745,0,0,0,0,0,0,38343,38293,50
SECBENCH,,https://github.com/facebook/buck,88f01ba38d2e706cd0b98ae984e9d3eba6888055,CWE-402,,2015,facebook,buck,7/16/15 15:04,"Use try-with-resources to prevent resource leaks

Summary:
In several places resources are opened but potentially not closed
if an exception occurs. In these places, use try-with-resource so
that the resource is properly closed on exception.

Closes https://github.com/facebook/buck/pull/377

Test Plan:
* `buck test`",ae114af005c26a226a5fa40970eba14d42d17e87,java,,14723.20442,14723.20442,0,-48120.25456,-48120.25456,0,-22272.65117,-22272.65117,0,17600.75,17600.75,0,-130699.0074,-130699.0074,0,36423.45506,36423.45506,0,110627,110627,0,77500.75234,77500.75234,0,0,0,0,0,0,0,106172,106172,0
SECBENCH,,https://github.com/josh/rails,8a39f411dc3c806422785b1f4d5c7c9d58e4bf85,CWE-89,,2011,josh,rails,8/16/11 22:17,prevent sql injection attacks by escaping quotes in column names,b0555bb88b090ca981fcc7661b6f9ea333e7f42e,rb,,9674.578504,9676.814732,-2.236227946,14250.21093,14249.21093,1,12758.43007,12757.43007,1,21372.67857,21375.67857,-3,16096.49868,16095.49868,1,13020.31829,13035.61165,-15.29335087,-47358.68421,-47354.68421,-4,26646.3327,26645.40163,0.931071411,0,0,0,0,0,0,39960,39964,-4
SECBENCH,CVE-2013-7016,https://github.com/FFmpeg/FFmpeg,8bb11c3ca77b52e05a9ed1496a65f8a76e6e2d8f,CWE-119,MEDIUM,2013,FFmpeg,FFmpeg,8/21/13 2:40,"avcodec/jpeg2000dec: Check cdx/y values more carefully

Some invalid values where not handled correctly in the later pixel
format matching code.
Fixes out of array accesses
Fixes Ticket2848

Found-by: Piotr Bandurski <ami_stuff@o2.pl>
Signed-off-by: Michael Niedermayer <michaelni@gmx.at>",c443689afbb3edf3b025d4b7834c707d63eaa6b4,c,6.8,6436.890441,6436.890441,0,-451549.1482,-451549.1482,0,26185.1424,26185.1424,0,51135.35714,51135.35714,0,90128,90128,0,90137,90137,0,90175,90175,0,84467.05304,84467.05304,0,0,0,0,0,0,0,83690.5,83690.5,0
SECBENCH,CVE-2013-1855,https://github.com/josh/rails,8be6913990c30f63618173da722148892348dcc9,CWE-79,MEDIUM,2013,josh,rails,2/12/13 22:09,fix incorrect ^$ usage leading to XSS in sanitize_css [CVE-2013-1855],5dc2e3531babcbdc165884d1a47cbcd13455522d,rb,4.3,11976.02607,11976.02607,0,17016.77976,17016.77976,0,15980.90997,15980.90997,0,29910.25,29910.25,0,16748.64573,16748.64573,0,19912.40121,19912.40121,0,-55545.57895,-55545.57895,0,30195.85293,30195.85293,0,0,0,0,0,0,0,45541,45541,0
SECBENCH,,https://github.com/php/php-src,8d816ed0efe644fb19845424071253036e9b0f09,CWE-134,,2011,php,php-src,3/14/11 13:54,- Fixed bug #54247 (format-string vulnerability on Phar),e68e2893c07e712ad6469ffda0658cc1d04f66e7,c,,-416732.9487,-416732.9487,0,-1088347.61,-1088347.61,0,-2606774.39,-2606774.39,0,-434702.75,-434702.75,0,-1003191.048,-1003191.048,0,-47836.39834,-47836.39834,0,107054,107054,0,372629.7094,372629.7094,0,0,0,0,0,0,0,533839,533839,0
SECBENCH,,https://github.com/MISP/MISP,8e75f0826f6ebad2cb69eaceb437a6b3a0ef359a,,,2013,MISP,MISP,9/19/13 15:28,"Security fix and new download attachment feature

- users can now download attachments using the APIkey

- security issue fixed where a user could download attachments that he/she can't even see by navigating to attributes/download/<attribute_id>",6d1dc6df95c25d256115b852fa68f5d7594b3b7a,php,,-191526.9259,-191542.8044,15.87848517,-492469.4768,-492485.9938,16.51704736,-1148777.491,-1148763.371,-14.11959288,-1919316.071,-1919338.071,22,62989.18389,62962.18389,27,395464.1408,395437.1408,27,398909.7237,398882.7237,27,391771.7311,391745.3437,26.38739716,0,0,0,0,0,0,396159,396132,27
SECBENCH,CVE-2013-1416,https://github.com/krb5/krb5,8ee70ec63931d1e38567905387ab9b1d45734d81,CWE-119,MEDIUM,2013,krb5,krb5,3/29/13 23:27,"KDC TGS-REQ null deref [CVE-2013-1416]

By sending an unusual but valid TGS-REQ, an authenticated remote
attacker can cause the KDC process to crash by dereferencing a null
pointer.

prep_reprocess_req() can cause a null pointer dereference when
processing a service principal name.  Code in this function can
inappropriately pass a null pointer to strlcpy().  Unmodified client
software can trivially trigger this vulnerability, but the attacker
must have already authenticated and received a valid Kerberos ticket.

The vulnerable code was introduced by the implementation of new
service principal realm referral functionality in krb5-1.7, but was
corrected as a side effect of the KDC refactoring in krb5-1.11.

CVSSv2 vector: AV:N/AC:L/Au:S/C:N/I:N/A:C/E:H/RL:O/RC:C

ticket: 7600 (new)
version_fixed: 1.10.5
status: resolved",2fef06bf57bf317c72d6c91d332935b6fc2e98e5,c,4,-178988.8975,-178988.3323,-0.565167166,-520300.9146,-520289.9952,-10.91938794,-994636.8934,-994630.2022,-6.691186676,-41265.64286,-41267.64286,2,-995710.717,-995712.717,2,-15082.58047,-15084.58047,2,287058.3684,287056.3684,2,219407.9048,219405.9459,1.958902954,0,0,0,0,0,0,270641.5,270639.5,2
SECBENCH,,https://github.com/mattpass/ICEcoder,8f1cca087bef95c873e9cf2fd7c4798c185f4c51,CWE-384,,2015,mattpass,ICEcoder,2/20/15 23:58,"session fixation fix - previous version did not let me in, because it regenerated session before even trying to start old one and check whether it is valid or not.
I've also added session regeneration on login, which is good practice to prevent session fixation.",d826469c495a2e74d36760f627915a9455091f82,php,,-1071.813168,-1067.395656,-4.417511936,-34073.19862,-34065.34275,-7.855875154,-24999.58163,-24976.07819,-23.50344668,6466,6464,2,3362.207207,3359.207207,3,9119.96717,9133.355719,-13.3885497,9327.605263,9337.894737,-10.28947368,10504.36894,10501.50671,2.862225868,0,0,0,0,0,0,9574.5,9571.5,3
SECBENCH,,https://github.com/Graylog2/graylog2-server,8fc8dc4e2f3a6b499a1c18051628268a606d7f07,CWE-79,,2015,Graylog2,graylog2-server,6/9/15 11:48,"Escape strings used in dc-js data tables

Solving potential XSS vulnerabilities.

Fixes #1455",4dd9c321314c10c5427888a145b242da8ac0c08d,js,,12194.06677,12187.90116,6.165608262,-7794.632232,-7802.632232,8,31.68174879,23.68174879,8,5579.75,5573.75,6,10802.41335,10794.41335,8,28531.39297,28523.39297,8,29587,29579,8,28437.56187,28429.90579,7.656082618,0,0,0,0,0,0,26765.5,26757.5,8
SECBENCH,,https://github.com/splitbrain/dokuwiki,8fcc3410e3603bb823483a739753a3c4a12e6d7c,CWE-78,,2006,splitbrain,dokuwiki,9/26/06 20:05,"security fixes for fetch.php #924 #962

Fixes a shell injection and a DOS vulnerability

darcs-hash:20060926200551-7ad00-5ef27940dda6e48e7e2f8743fc90fa80b7b5cdff.gz",041d1964bde2693df05726690877835ddae4e83e,php,,-10006.0627,-10004.83283,-1.229863015,-171355.7155,-171356.7155,1,-58478.58219,-58461.59237,-16.98982188,-10863.53571,-10864.53571,1,24175.11235,24176.38712,-1.274774775,20722.64074,20721.64074,1,-5185.302632,-5186.302632,1,50187.75594,50186.78998,0.965966509,0,0,0,0,0,0,50737,50736,1
SECBENCH,,https://github.com/tornadoweb/tornado,90b8078739c8166d26de723178fb2151043e8218,CWE-352,,2011,tornadoweb,tornado,2/9/11 6:29,"BACKWARDS-INCOMPATIBLE: Fix XSRF security vulnerability.

This is a backwards-incompatible change.  Applications that previously
relied on a blanket exception for XMLHTTPRequest may need to be modified
to explicitly include the XSRF token when making ajax requests.

The tornado chat demo application demonstrates one way of adding this
token (specifically the function postJSON in demos/chat/static/chat.js).

More information about this change and its justification can be found at
http://www.djangoproject.com/weblog/2011/feb/08/security/
http://weblog.rubyonrails.org/2011/2/8/csrf-protection-bypass-in-ruby-on-rails

Closes #214.",2338348edda61c663fff8a7f6f77cf489bf63de6,py,,-670.4737585,-670.4737585,0,-2979.406638,-2979.406638,0,-9964.751053,-9964.751053,0,-15651.21429,-15651.21429,0,-2545.320085,-2545.320085,0,3485.254604,3485.254604,0,5211.934211,5211.934211,0,7744.265661,7744.265661,0,0,0,0,0,0,0,7994.5,7994.5,0
