Dataset,Code,Project,sha,owner,project,sha-p,sha-reg,sha-reg-p,main_fix,main_prev,diff,Write Short Units of Code-fix,Write Short Units of Code-prev,Write Short Units of Code-diff,Write Simple Units of Code-fix,Write Simple Units of Code-prev,Write Simple Units of Code-diff,Write Code Once-fix,Write Code Once-prev,Write Code Once-diff,Keep Unit Interfaces Small-fix,Keep Unit Interfaces Small-prev,Keep Unit Interfaces Small-diff,Separate Concerns in Modules-fix,Separate Concerns in Modules-prev,Separate Concerns in Modules-diff,Couple Architecture Components Loosely-fix,Couple Architecture Components Loosely-prev,Couple Architecture Components Loosely-diff,Keep Architecture Components Balanced-fix,Keep Architecture Components Balanced-prev,Keep Architecture Components Balanced-diff,Keep Your Codebase Small-fix,Keep Your Codebase Small-prev,Keep Your Codebase Small-diff,Automate Tests-fix,Automate Tests-prev,Automate Tests-diff,Write Clean Code-fix,Write Clean Code-prev,Write Clean Code-diff
SECBENCH,,https://github.com/rubinius/rubinius,4d1ac215d1dd0e2e3b14b0888b0772dc809bd7f1,rubinius,rubinius,93e172e442fee63130bd6cd33523446f43a0ea13,d011b911734a0a07a53b7cc9dfb9f1d9ae7fcd4a,b2ad0200031661d67ff5cbf2f7429c0fef2e7a4b,-163529.6130449,-163846.5781213071,316.9650764070975,-1304795.5424110976,-1305215.7191448784,420.1767337808851,-655026.4342354846,-655343.3257460097,316.89151052513625,-1359076.3928571427,-1359408.0357142857,331.6428571429569,-73515.52517223103,-73689.50715421302,173.98198198198224,311705.1630076747,311738.120633442,-32.9576257673325,484054.1315789474,483259.1315789474,795.0,364843.46964033385,364374.5543339263,468.9153064075508,0.0,0.0,0.0,0.0,0.0,0.0,596515.0,595819.0,696.0
VULAS-M,CVE-2018-1305,https://github.com/apache/tomcat,4d637bc3986e5d09b9363e2144b8ba74fa6eac3a,apache,tomcat,723ea6a5bc5e7bc49e5ef84273c3b3c164a6a4fd,1911c81b7e3a03ed34f11e94528952b53347cadd,3787242a83ee5555c79fd2e4c6b6952e9195ed8b,-19046.486503635322,-19046.847907705254,0.36140406993217766,-149484.9823742605,-149477.9823742605,-7.0,-309732.72185981955,-309725.72185981955,-7.0,-33334.03571428571,-33329.03571428571,-5.0,25785.53100158984,25792.53100158984,-7.0,-168507.8984189126,-168558.25834287942,50.35992396681104,172656.36842105264,172663.36842105264,-7.0,154649.37390828267,154656.11979155015,-6.745883267489262,0.0,0.0,0.0,0.0,0.0,0.0,117503.5,117510.5,-7.0
SECBENCH,,https://github.com/frappe/erpnext,4d713ac5ba1929e8cac886365af152a54d481340,frappe,erpnext,eb7fea673bb147677a15eb5da3351fa1576f006e,8a052cb15385387d97aa940809fa457214926f2b,78d5ccf5fc4ed38abf642a7949e8cc8c18635e5a,33711.455707845416,33711.455707845416,0.0,-29590.183744860544,-29590.183744860544,0.0,17413.42687948184,17413.42687948184,0.0,23765.571428571435,23765.571428571435,0.0,21446.34128245893,21446.34128245893,0.0,64136.50251136092,64136.50251136092,0.0,84992.0,84992.0,0.0,78819.39872144157,78819.39872144157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76131.5,76131.5,0.0
VULAS,CVE-2016-6814,https://github.com/apache/groovy,4df8b652aa018a5d5d1cda8fba938bf3422db31c,apache,groovy,675a04eab7ea1754502caa365f7d251a9ae97493,275589aab5a3f98fc23a7fd5ded414280dc2211d,977a0998a08d40a6baed4d6dea90b6e19f93d9f4,6710.363861445682,6697.639782686546,12.724078759136319,-18057.758990547114,-18059.4868056105,1.7278150633865152,-46713.62364099005,-46691.06893361092,-22.554707379131287,11383.035714285717,11269.821428571428,113.21428571428987,262.53842077372,255.53842077372005,6.999999999999972,-56188.61980261584,-56195.61980261584,7.0,75303.23684210527,75296.23684210527,7.0,63981.33007144512,63974.4766772523,6.853394192818087,0.0,0.0,0.0,0.0,0.0,0.0,37133.5,37126.5,7.0
SECBENCH,,https://github.com/josh/rails,4e3ed5bc44f6cd20c9e353ab63fd24b92a7942be,josh,rails,3dea8b580b9c67bb27c01290fb3b17f446544b78,67a605d3d4cf2a00b403bb31ca6c2dd98d2f04ba,79c491e838f83b027b093242cdaf22f47935c258,8224.364355250671,8224.364355250671,0.0,22599.8243028511,22599.8243028511,0.0,23263.638399259773,23263.638399259773,0.0,34265.03571428572,34265.03571428572,0.0,14709.260201377849,14709.260201377849,0.0,20417.135972255444,20417.135972255444,0.0,-69078.90789473684,-69078.90789473684,0.0,33746.65685721366,33746.65685721366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2321.0,2321.0,0.0
SECBENCH,,https://github.com/edx/edx-platform,4e66253c232b510683480ec51053cdc3fed1246c,edx,edx-platform,a8284058e602eefcea76b6bccfbac6b3f75000d2,898df63955778e613eac5a85f0f53d3f4c6686d4,7372f07cf415bca5af43b3900b2f419e69ab5b4b,-16860.565949813375,-16860.565949813375,0.0,-640316.450054078,-640316.450054078,0.0,48940.73245431415,48940.73245431415,0.0,-757038.8928571428,-757038.8928571428,0.0,30949.127980922105,30949.127980922105,0.0,289833.82100521575,289833.82100521575,0.0,281676.7105263158,281676.7105263158,0.0,285489.7914463193,285489.7914463193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291859.5,291859.5,0.0
VULAS,CVE-2018-11761,https://github.com/apache/tika,4e67928412ad56333d400f3728ecdb59d07d9d63,apache,tika,705b79ccb6c0ad0f92a3a185bf7e66cacf899931,af2aabb03cd876b9eaf04cf0496290a979b70e19,7736aaa0402fedaa82027019b64876df7d3dccd1,2442.4152270954387,2441.7031532787123,0.712073816726388,209.6959962018794,220.8991851614992,-11.20318895961978,-1743.2936849410132,-1705.8897987508672,-37.40388619014607,405.1428571428578,389.1428571428578,16.0,1905.2702702702707,1885.2702702702707,20.0,2502.5913761922147,2520.0916048792155,-17.5002286870008,5585.618421052632,5586.5526315789475,-0.9342105263158373,8311.627035035544,8292.464782505202,19.162252530342812,0.0,0.0,0.0,0.0,0.0,0.0,7247.5,7228.5,19.0
VULAS-M,CVE-2010-2227,https://github.com/apache/tomcat,4e97b367a97a356d2f8bb9986875e20d0807d32c,apache,tomcat,80d79eb118ec9d4c97c5387a3274824fd6311b2a,bb09002e33c817791185285d492a092a3c568117,3b6b1a53f417d09896ca3b7da2e8686f22027505,-31774.513780593552,-31771.683397112723,-2.830383480828459,-132301.96360254608,-132301.96360254608,0.0,-270543.4834605598,-270543.4834605598,0.0,-166588.67857142858,-166588.67857142858,0.0,29563.15686274511,29563.15686274511,0.0,-186235.13863257758,-186206.83479776932,-28.303834808262764,144643.61842105264,144643.61842105264,0.0,162505.8511773788,162505.8511773788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101211.5,101211.5,0.0
SECBENCH,CVE-2013-6417,https://github.com/josh/rails,4e9dd5378bd5bfaa095a96068c7d1b7c4f47e1b0,josh,rails,0c7ac34aed1845044cd1911e5a775366d7ca41c1,be0c45365c912240b4979150f8c1284916007bca,dcc1549512b2b20889c6bcd7f91485a002286d5c,2688.0829112078427,2693.0329112078425,-4.949999999999818,6031.0097705023945,6031.0097705023945,0.0,3046.5367106176273,3046.5367106176273,0.0,14742.5,14742.5,0.0,12610.130100688924,12610.130100688924,0.0,6660.634593839299,6660.634593839299,0.0,-39347.47368421052,-39347.47368421052,0.0,19702.4916206407,19702.4916206407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3435.0,3484.5,-49.5
SECBENCH,,https://github.com/php/php-src,4ebb4060f918cc15d2e7be7f37ae71ada92e9646,php,php-src,1db171deb8d99dcf9cb453886816338374b32653,a08723d3d313445191470c19e12235a56165600a,b1a07d430bf8292a835bd04b553bc1867d6d6972,-678574.5341063733,-678546.2908303733,-28.243276000022888,-1552954.3669519997,-1552952.6838397204,-1.6831122792791575,-3647663.1537358314,-3647838.9603053434,175.80656951200217,-998430.9642857141,-998327.7142857141,-103.25,-1173627.6905140434,-1173498.9067302595,-128.78378378390335,125026.49331352783,125068.27623291673,-41.7829193889047,-126096.47368421045,-125845.75,-250.72368421044666,507193.81479453837,507160.83062438725,32.98417015111772,0.0,0.0,0.0,0.0,0.0,0.0,80807.0,80772.0,35.0
VULAS,CVE-2018-1000863,https://github.com/jenkinsci/jenkins,4ed66e5838476e575a83c3cd13fffb37eefa2f48,jenkinsci,jenkins,c19cc705688cfffa4fe735e0edbe84862b6c135f,227b51015212426491c5a9163b5fe2d087266df4,e9ff9bd800e209f31406a1063dd9c629d7fd06de,8759.036056500432,8761.222644400668,-2.1865879002361908,4155.809888531286,4155.316227084604,0.4936614466814717,7509.684015729817,7535.953735831598,-26.269720101781786,14400.535714285714,14400.535714285714,0.0,3727.1457339692643,3725.1457339692643,2.0,-2999.1616565331037,-2999.1616565331037,0.0,22505.96052631579,22505.96052631579,0.0,18302.386342705555,18300.476163052823,1.9101796527320403,0.0,0.0,0.0,0.0,0.0,0.0,19988.0,19988.0,0.0
VULAS,CVE-2015-6748,https://github.com/jhy/jsoup,4edb78991f8d0bf87dafde5e01ccd8922065c9b2,jhy,jsoup,3a7f39c507ed2b6809dc3a8bcc0a28ad19aab2f3,a9439f0c503ac8e0f009a0ec39f8bff1a6271d51,e9e613706443fd1cd3458d1e5116c0498afd8b09,1584.6786141544108,1584.560209340253,0.1184048141576568,3472.373761003528,3473.5718515963536,-1.1980905928253378,-865.76988202637,-862.4242886884103,-3.3455933379597127,-2470.7857142857138,-2471.7857142857138,1.0,4910.995495495496,4909.995495495496,1.0,-14402.583747697394,-14403.583747697394,1.0,12122.0,12121.0,1.0,5562.05622905456,5561.3284969822,0.7277320723605953,0.0,0.0,0.0,0.0,0.0,0.0,7518.5,7517.5,1.0
SECBENCH,,https://github.com/josh/rails,4f002a1df3ee37349e278ba64ef29602ee637ac5,josh,rails,295806e11945a6fa052438a5ff8ef82cb262b977,35f5938c9128718a2c5515524c815def75a53f00,3e64336647fefe598ff3b0775401e2c2c5d378d3,3720.0552844146746,3720.0552844146746,0.0,7599.617945050327,7599.617945050327,0.0,11444.118482535278,11444.118482535278,0.0,23572.964285714286,23572.964285714286,0.0,15896.38155802862,15896.38155802862,0.0,4062.4211994947896,4062.4211994947896,0.0,-50893.30263157895,-50893.30263157895,0.0,25828.852004902394,25828.852004902394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-310.5,-310.5,0.0
SECBENCH,,https://github.com/joomla/joomla-cms,4f455b16ea0c10d72045d0b15419a16d66046036,joomla,joomla-cms,9c33979356e300c02842dc7a71f4294814b4edb7,adffb6d24706fbb7a41142dbcc2bb59ab2a6cb75,95322dfadb849a2765a0586c6a17bc44587a16ea,-23076.28240155295,-23077.429013562185,1.1466120092336496,-151775.51164474885,-151773.1154635632,-2.39618118564249,-248363.74957205646,-248365.74957205646,2.0,-83246.64285714284,-83248.64285714284,2.0,40118.868574456814,40116.868574456814,2.0,10694.433460474922,10692.433460474922,2.0,8736.539473684214,8734.539473684214,2.0,98799.73854980269,98797.87624852471,1.86230127797171,0.0,0.0,0.0,0.0,0.0,0.0,94273.5,94271.5,2.0
VULAS-M,CVE-2017-4992,https://github.com/cloudfoundry/uaa,4f942064d85454a4bcc4da04cd482d114816c14a,cloudfoundry,uaa,4292ea4ccd50c3cf9f497b25e3ccef685798e02c,5971a02eff667429d7c20b497ee57324d429515b,a4068d661cbef10ac2c029a144a411effab56707,1675.8413181803583,1675.2501758344192,0.5911423459390335,-19708.788006759256,-19709.034837482595,0.24683072333937162,-41641.022576914176,-41640.737589636825,-0.2849872773513198,12769.5,12768.5,1.0,514.7792792792807,513.7792792792807,1.0,15796.593537179471,15795.593537179471,1.0,15156.473684210527,15155.473684210527,1.0,17347.877264807736,17346.927684794333,0.9495800134027377,0.0,0.0,0.0,0.0,0.0,0.0,16523.0,16522.0,1.0
SECBENCH,,https://github.com/php/php-src,4ffedc700dffa57b72ffda663f2a015e0f658451,php,php-src,4b14c11dcd4d27519b9c03d7acf638f9bface169,2ede480de2248684e6134621b9f2c6cf474bc73d,b1db823ad1968fa8845b1b9c40bd61b4b947bc65,-14528.972056811008,-207914.71455257302,193385.742495762,-291891.00520284835,-544677.939409986,252786.93420713767,-102399.09516539439,-1158232.795882489,1055833.7007170946,-17975.28571428571,-371994.57142857136,354019.2857142857,48646.34101748808,-359420.4167991521,408066.7578166402,44567.662980400055,-51152.22979476912,95719.89277516917,63980.39473684211,119642.53947368421,-55662.14473684211,61748.266779688136,232242.7683155532,-170494.50153586507,0.0,0.0,0.0,0.0,0.0,0.0,48033.0,54445.5,-6412.5
SECBENCH,,https://github.com/openssl/openssl,5059658219465c2e3e15f45c5ca3a0d251cd5fba,openssl,openssl,d9f0016bc57ac680d30aa1f32c9aef91acfe5aa4,a74333f90509a3bb48c1d604ed20237e7746aff2,365e14622a810d619f78f1f683580a7d2a353f60,-135300.52944480532,-135300.52944480532,0.0,-369407.8369041995,-369407.8369041995,0.0,-728391.3822345593,-728391.3822345593,0.0,-78636.89285714284,-78636.89285714284,0.0,-327533.7784843667,-327533.7784843667,0.0,-8977.170055010763,-8977.170055010763,0.0,-104823.0789473684,-104823.0789473684,0.0,121003.84503459421,121003.84503459421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143761.0,143761.0,0.0
VULAS,CVE-2016-1000343,https://github.com/bcgit/bc-java,50a53068c094d6cff37659da33c9b4505becd389,bcgit,bc-java,f03bb051b9c22ba66c87e436c6f17e07ac81f442,09563a5220dc092434fb6ffc44394cc0ea3a80da,f5f4726597cffda2bf7f4caca3ca4fa4d7c72f75,-111951.92149925872,-111951.92149925872,0.0,-253680.52825382914,-253680.52825382914,0.0,-209576.4850798057,-209576.4850798057,0.0,-868211.25,-868211.25,0.0,-97576.21833598301,-97576.21833598301,0.0,-167775.90972947792,-167775.90972947792,0.0,-192264.67105263157,-192264.67105263157,0.0,311566.34745914006,311566.34745914006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357999.5,357999.5,0.0
SECBENCH,CVE-2012-4345,https://github.com/phpmyadmin/phpmyadmin,50d1a4884306ae6705f0bb665ba71da24089b6fe,phpmyadmin,phpmyadmin,4b133e277f1e7116ff30b2d0000019d1d58749d8,10516b91b51995e2fb9d6779d19fece4e550cf12,57db23b96b99fe2e06589985716b890d680a49f4,-83382.1109939835,-83382.1109939835,0.0,-355751.4115106811,-355751.4115106811,0.0,-503440.35072866065,-503440.35072866065,0.0,8050.39285714287,8050.39285714287,0.0,-103713.68786433492,-103713.68786433492,0.0,-60278.210056353506,-60278.210056353506,0.0,-9286.486842105252,-9286.486842105252,0.0,108806.14420515753,108806.14420515753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81792.5,81792.5,0.0
VULAS,CVE-2015-5258,https://github.com/spring-projects/spring-social,5151e1158e1ed51369e7aba9e8092930d28c31d3,spring-projects,spring-social,f04fa5e7b722a569683511fb08e158765bed1aaf,35edac1a5087b4e32238d864b97b20d52755694c,65639ad95663ba3ad4bd1dace0e112363f80a0ec,908.9021370243781,917.1996984360626,-8.297561411684455,1521.366144668158,1511.366144668158,10.0,1619.3155216284988,1609.3155216284988,10.0,1406.5,1398.5,8.0,-309.4626391096978,-262.5932697403285,-46.86936936936934,2392.1769911504425,2381.1769911504425,11.0,-454.71052631578914,-359.394736842105,-95.31578947368416,1539.8358782221685,1530.6263334959594,9.20954472620906,0.0,0.0,0.0,0.0,0.0,0.0,1374.0,1363.0,11.0
SECBENCH,,https://github.com/owncloud/core,5155f589fd93132fdeb39b04fc18e30a5643cbf6,owncloud,core,cde60dba0f45cbfbe32059a50eb37c41e9da990b,c7c6556187d89201ee4d6aef0d1d784ad97ccd09,64c9c27f7e19745e7b7d6b51120262485e4712c6,12906.137847493817,12906.137847493817,0.0,-288508.6053665915,-288508.6053665915,0.0,-9539.595142262313,-9539.595142262313,0.0,48588.50000000001,48588.50000000001,0.0,44254.709326974036,44254.709326974036,0.0,75921.77413277274,75921.77413277274,0.0,33993.32894736843,33993.32894736843,0.0,119364.76657667675,119364.76657667675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104986.5,104986.5,0.0
VULAS-M,CVE-2016-6816,https://github.com/apache/tomcat,516bda676ac8d0284da3e0295a7df70391315360,apache,tomcat,06d9c8760ce1eae8eec553c9fdf481aa026e37ff,71e0cf2ef26e4f8034508d2f5aa314fe882ca461,b299dba9051d8661c9ac9f86bd2b3baa811255be,-8885.010770253366,-8390.933529898504,-494.0772403548617,-147293.71254702532,-145880.73242128527,-1412.980125740054,-332743.8783715013,-328367.8785102938,-4375.9998612075,-9556.5,-9784.5,228.0,20490.157392686804,20233.080816110236,257.0765765765682,-191185.02668294747,-191450.5989543339,265.5722713864234,224737.06578947368,224461.06578947368,276.0,179876.78671677993,180331.22798134398,-454.441264564055,0.0,0.0,0.0,0.0,0.0,0.0,166825.0,166549.0,276.0
SECBENCH,,https://github.com/mantisbt/mantisbt,517cd271cc72b5ed258dd95d70dc42f8602338d9,mantisbt,mantisbt,d9db796f8973696bb606dc03ce42857f6d160d78,6f9964df1827ef03b495184a505d5cf3dd630889,684b27854a9b1f304075f48be8293e50417d35c9,-73832.49719583377,-73832.49719583377,0.0,-169190.88745256147,-169190.88745256147,0.0,-304779.05121443444,-304779.05121443444,0.0,-133677.35714285713,-133677.35714285713,0.0,-90458.83412824589,-90458.83412824589,0.0,-95214.64570928636,-95214.64570928636,0.0,-78999.96052631579,-78999.96052631579,0.0,78328.76421536342,78328.76421536342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55667.0,55667.0,0.0
VULAS,CVE-2014-3577,https://github.com/apache/httpcomponents-client,51cc67567765d67f878f0dcef61b5ded454d3122,apache,httpcomponents-client,8513c0dd3ef4a8ea889a1f7b527f7c52cfa4da5f,0ae68981c8b2a5a5f5b9f4a6c9a4dcf11d4833fe,e16a59b38ca3bbdedd75d3a8a527d2f634517d9f,2972.3611982403386,2972.3611982403386,0.0,-1038.7198623938864,-1038.7198623938864,0.0,-506.91709461022464,-506.91709461022464,0.0,-3823.2857142857138,-3823.2857142857138,0.0,-559.3606253312131,-559.3606253312131,0.0,9025.347354573949,9025.347354573949,0.0,8130.578947368422,8130.578947368422,0.0,12666.968977082055,12666.968977082055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5829.0,5829.0,0.0
VULAS,CVE-2012-6092,https://github.com/apache/activemq,51eb87a84be88d28383ea48f6e341ffe1203c5ba,apache,activemq,65af81e09ecbb38e43b1410b2e1bd9c02926fc88,456005bf1312eb40e747572b5b371c48a1c74aba,ad585dc4b0381441f1addabc8f2b4a2673d81dfe,-12675.061802309267,-12675.461802309266,0.3999999999996362,11992.866588420971,11992.866588420971,0.0,26714.026509368497,26714.026509368497,0.0,-245662.92857142858,-245663.92857142858,1.0,48322.22602013779,48322.22602013779,0.0,-185861.78373133263,-185862.78373133263,1.0,-5744.644736842107,-5745.644736842107,1.0,125768.11989858339,125768.11989858339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97721.5,97720.5,1.0
SECBENCH,CVE-2011-4181,https://github.com/openSUSE/open-build-service,5281e4bff9df31f1f91e22a0d1e9086b93b23d7e,openSUSE,open-build-service,6a1c1a1d58c1dd0046bc011e2bc27a052b16377e,3e3d1f5c4d2f42efef0685b850a46bf41e0b3ac8,9977dd7e78cad4f9c08e51ca3aeb6f94726c7b4b,-7755.282495860489,-7755.282495860489,0.0,-89474.15803385437,-89474.15803385437,0.0,-205930.1263474439,-205930.1263474439,0.0,26110.214285714286,26110.214285714286,0.0,51931.6279809221,51931.6279809221,0.0,12599.931320468118,12599.931320468118,0.0,58223.39473684211,58223.39473684211,0.0,62051.29109874678,62051.29109874678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6935.0,6935.0,0.0
SECBENCH,,https://github.com/ci-bonfire/Bonfire,52dc58de0ecc67374d112002eb31ed01cc43a11c,ci-bonfire,Bonfire,cbbbedc362a4bdf3887ae26dedb569bf123c9a62,b94641840a5afb715826baf8292b177626ebc0ef,f2fad94c877e0436eb16934a21c55d3edaf26d4b,-8588.226112449684,-8588.226112449684,0.0,-67175.334136168,-67175.334136168,0.0,-60714.91246819338,-60714.91246819338,0.0,-38669.142857142855,-38669.142857142855,0.0,4724.777159512455,4724.777159512455,0.0,-12370.063560299934,-12370.063560299934,0.0,3680.144736842107,3680.144736842107,0.0,41949.270000952776,41949.270000952776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42693.0,42693.0,0.0
SECBENCH,,https://github.com/php/php-src,52e0c4081f8454e9086fc7d1bd1a338ac4e05868,php,php-src,bcd64a9bdd8afcf7f91a12e700d12d12eedc136b,a5bb37117ccd4f6abcacfd8e9ddb43a9a00dbe08,f29c98c1289b00e0dbb58631df6a5e006f5311d1,-543411.8950304135,-543411.8950304135,0.0,-1223728.4499292998,-1223728.4499292998,0.0,-2764141.6246125377,-2764141.6246125377,0.0,-819716.7857142857,-819716.7857142857,0.0,-993808.635400106,-993808.635400106,0.0,8189.189906720887,8189.189906720887,0.0,-71786.60526315786,-71786.60526315786,0.0,420974.9607085306,420974.9607085306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9899.0,9899.0,0.0
VULAS,CVE-2018-1999027,https://github.com/jenkinsci/saltstack-plugin,5306bcc438ff989e4b1999a0208fd6854979999b,jenkinsci,saltstack-plugin,1775a33860d8eb0e7c5f335ee93153d1cc675a1c,629233bc6898464c92389998f59229289c472f7d,cfa07eb17fe1098af1dbb1ba00345e762cdbff6d,-91.05043199160761,-90.1369858415725,-0.9134461500351136,-450.57857613177435,-439.65918819506913,-10.91938793670522,-307.9067777006708,-301.21559102475135,-6.691186675919425,-433.6071428571429,-435.6071428571429,2.0,-2678.44462109168,-2680.44462109168,2.0,114.80072550426534,115.78007653671364,-0.9793510324482924,1331.0,1329.0,2.0,727.7320723609265,726.2766082162046,1.4554641447218728,0.0,0.0,0.0,0.0,0.0,0.0,786.5,784.5,2.0
SECBENCH,,https://github.com/lxc/lxc,5371906219ff19886169612993efbb8e82f749a7,lxc,lxc,2802732032aeaabe8c793ae76112d9c8ba13ee23,41be52e8ab9e3992eacf6fcf3d9b7de968039665,4c6fb19b30e5edaa632ee07df0838e3bf2122551,68.29555501786736,68.29555501786736,0.0,56.44891871737509,56.44891871737509,0.0,-67.34142956280361,-67.34142956280361,0.0,128.0,128.0,0.0,98.25225225225225,98.25225225225225,0.0,126.0,126.0,0.0,133.0,133.0,0.0,125.09580877184987,125.09580877184987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5,83.5,0.0
SECBENCH,,https://github.com/technoweenie/restful-authentication,53f3f3b3eda05a2d064bb424fb014f646ae72957,technoweenie,restful-authentication,c855a1653ee6fe2b112e041ff92ce1aa507434d6,cff7cbca33d3d1c10f219a7628539712e62bda93,18fc4d66359f8b681c0bbefb23465ebca9c8be72,187.06138455907873,201.23857528621804,-14.177190727139305,-2873.502495585463,-2823.3650748566256,-50.13742072883724,-225.79412445061303,-265.10293777469354,39.30881332408052,720.0714285714287,1011.75,-291.67857142857133,1276.8018018018017,1228.8018018018017,48.0,1404.9085545722714,1349.9085545722714,55.0,652.25,597.25,55.0,1260.8786806813614,1214.1434091194265,46.73527156193495,0.0,0.0,0.0,0.0,0.0,0.0,-345.0,-301.0,-44.0
VULAS-M,CVE-2017-5650,https://github.com/apache/tomcat,5496e193a89b8b8b3177e516358df2f07ab852b3,apache,tomcat,4ba258bb563d2799d774e47ce91edee94a87e170,01faa109fe0da49056818dcc6dd90bc63328c6a5,de2a6c34c52cb03995f6b66b126f9d1157e94e62,-18432.80693705285,-18434.300454483142,1.4935174302918313,-139014.93633428292,-139016.93633428292,2.0,-288946.3806615776,-288948.3806615776,2.0,-48186.03571428571,-48187.03571428571,1.0,29516.117117117126,29514.117117117126,2.0,-164728.87639362694,-164730.87639362694,2.0,166154.73684210525,166152.73684210525,2.0,151444.8057740223,151442.8705997194,1.9351743028964847,0.0,0.0,0.0,0.0,0.0,0.0,109432.5,109430.5,2.0
VULAS,CVE-2018-1000112,https://github.com/jenkinsci/mercurial-plugin,54b4f82e80c89d51b12bc64258f6b59e98b0c16a,jenkinsci,mercurial-plugin,f6e5f0bff2d8678c0e7cb13d0db031b45c7a0437,d614babc3038cc02639ccb1e0087b082d084f130,8b6f9f766403413981ff6882bfe56dd74bc8b51a,233.70840667502043,220.04459759422255,13.663809080797876,-192.29971243877617,-197.09207481007684,4.792362371300669,165.39995373583156,57.13879250520472,108.26116123062684,959.8214285714286,962.8214285714286,-3.0,-2484.7652358240593,-2526.2607313195545,41.495495495495106,572.6794626484892,576.6794626484892,-4.0,1592.0,1596.0,-4.0,825.2481700572905,828.1590983467343,-2.9109282894437456,0.0,0.0,0.0,0.0,0.0,0.0,899.0,903.0,-4.0
